==24557== NVPROF is profiling process 24557, command: python3 /home/clara/GMGGPU-Evaluation/untitled/harder_solver.py 5 9 9
==24557== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/harder_solver.py 5 9 9
==24557== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
13.9141s  11.968us             (12 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [13754]
13.9157s  1.2160us                    -               -         -         -         -  2.8203KB  2.2119GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
13.9157s  1.7600us                    -               -         -         -         -  2.8203KB  1.5282GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
13.9158s  1.2160us                    -               -         -         -         -  2.8203KB  2.2119GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
13.9185s  23.488us                    -               -         -         -         -  2.5400MB  105.61GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
13.9185s  205.25us                    -               -         -         -         -  2.5400MB  12.085GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
13.9200s  21.184us                    -               -         -         -         -  2.5400MB  117.09GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
13.9200s  206.02us                    -               -         -         -         -  2.5400MB  12.040GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
13.9203s  205.41us                    -               -         -         -         -  2.5400MB  12.076GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
13.9207s  3.2640us                    -               -         -         -         -  652.51KB  190.65GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
13.9207s  52.768us                    -               -         -         -         -  652.51KB  11.793GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
13.9210s  5.1850us                    -               -         -         -         -  652.51KB  120.02GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
13.9210s  52.480us                    -               -         -         -         -  652.51KB  11.857GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
13.9211s  53.184us                    -               -         -         -         -  652.51KB  11.701GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
13.9212s  21.152us            (651 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [14853]
13.9213s  51.968us                    -               -         -         -         -  2.5400MB  47.732GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
13.9244s  7.6160us           (2611 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [14860]
13.9660s  46.176us                    -               -         -         -         -  5.0801MB  107.44GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
13.9661s  407.87us                    -               -         -         -         -  5.0801MB  12.163GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
13.9681s  46.304us                    -               -         -         -         -  5.0801MB  107.14GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
13.9682s  407.59us                    -               -         -         -         -  5.0801MB  12.172GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
13.9696s  410.59us                    -               -         -         -         -  5.0801MB  12.083GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
13.9709s  247.71us           (5184 1 1)        (32 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [14971]
14.7146s  823.91us                    -               -         -         -         -  7.6201MB  9.0320GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
15.1626s  359.65us                    -               -         -         -         -  3.8101MB  10.346GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
15.5921s  1.8687ms          (10405 1 1)        (32 1 1)        52        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [14985]
15.5958s  1.5360us                    -               -         -         -         -  13.500KB  8.3819GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
15.6008s  1.2160us                    -               -         -         -         -  4.5000KB  3.5292GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
15.6694s  1.3760us             (36 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [14999]
15.6696s  12.160us                    -               -         -         -         -  652.51KB  51.174GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
15.6703s  54.112us                    -               -         -         -         -  652.51KB  11.500GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
15.6713s  3.9680us                    -               -         -         -         -  652.51KB  156.82GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
15.6713s  52.480us                    -               -         -         -         -  652.51KB  11.857GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
15.6714s  3.3920us                    -               -         -         -         -  652.51KB  183.46GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
15.6722s  23.072us                    -               -         -         -         -  2.5400MB  107.51GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
15.6723s  204.58us                    -               -         -         -         -  2.5400MB  12.125GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
15.6729s  47.648us                    -               -         -         -         -  2.5400MB  52.059GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
15.6770s  5.7920us                    -               -         -         -         -  652.51KB  107.44GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
15.6770s  52.576us                    -               -         -         -         -  652.51KB  11.836GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
15.6773s  53.120us                    -               -         -         -         -  652.51KB  11.715GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
15.6775s  7.6480us           (2611 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15182]
15.7441s  512.32us           (2611 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15192]
15.8183s  1.5680us             (36 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [15202]
15.8185s  12.384us                    -               -         -         -         -  652.51KB  50.249GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
15.8189s  6.3360us                    -               -         -         -         -  652.51KB  98.213GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
15.8189s  52.513us                    -               -         -         -         -  652.51KB  11.850GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
15.8197s  5.2800us                    -               -         -         -         -  652.51KB  117.86GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
15.8197s  52.448us                    -               -         -         -         -  652.51KB  11.865GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
15.8198s  53.217us                    -               -         -         -         -  652.51KB  11.693GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
15.8200s  2.1760us                    -               -         -         -         -  164.26KB  71.989GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
15.8201s  14.784us                    -               -         -         -         -  164.26KB  10.596GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
15.8202s  2.1120us                    -               -         -         -         -  164.26KB  74.171GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
15.8202s  14.560us                    -               -         -         -         -  164.26KB  10.759GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
15.8203s  15.201us                    -               -         -         -         -  164.26KB  10.305GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
15.8203s  5.6640us            (164 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [15431]
15.8204s  8.0000us                    -               -         -         -         -  652.51KB  77.785GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
15.8239s  2.8480us            (658 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15438]
16.0025s  163.10us                    -               -         -         -         -  1.9116MB  11.446GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.1117s  78.624us                    -               -         -         -         -  978.76KB  11.872GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.1773s  478.50us           (2611 1 1)        (32 1 1)        52        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [15452]
16.1788s  1.2160us                    -               -         -         -         -  6.7500KB  5.2938GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.1834s  1.2160us                    -               -         -         -         -  2.2500KB  1.7646GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.1840s  1.5040us             (18 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15458]
16.1841s  3.8720us                    -               -         -         -         -  164.26KB  40.457GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.1846s  16.288us                    -               -         -         -         -  164.26KB  9.6174GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.1848s  1.7920us                    -               -         -         -         -  164.26KB  87.415GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.1848s  14.560us                    -               -         -         -         -  164.26KB  10.759GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.1849s  2.1120us                    -               -         -         -         -  164.26KB  74.171GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.1856s  5.3120us                    -               -         -         -         -  652.51KB  117.15GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.1856s  52.545us                    -               -         -         -         -  652.51KB  11.843GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.1858s  11.456us                    -               -         -         -         -  652.51KB  54.319GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.1888s  2.1440us                    -               -         -         -         -  164.26KB  73.064GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.1888s  14.560us                    -               -         -         -         -  164.26KB  10.759GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.1889s  15.200us                    -               -         -         -         -  164.26KB  10.306GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.1890s  2.8480us            (658 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15641]
16.1893s  151.27us            (658 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15643]
16.1944s  1.6640us             (18 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [15645]
16.1944s  3.3280us                    -               -         -         -         -  164.26KB  47.070GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.1946s  1.9840us                    -               -         -         -         -  164.26KB  78.956GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.1946s  14.624us                    -               -         -         -         -  164.26KB  10.712GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.1948s  2.1760us                    -               -         -         -         -  164.26KB  71.989GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.1948s  14.560us                    -               -         -         -         -  164.26KB  10.759GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.1948s  15.264us                    -               -         -         -         -  164.26KB  10.263GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.1950s  2.1120us                    -               -         -         -         -  41.633KB  18.799GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.1950s  5.1840us                    -               -         -         -         -  41.633KB  7.6590GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.1951s  2.1440us                    -               -         -         -         -  41.633KB  18.519GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.1951s  4.9920us                    -               -         -         -         -  41.633KB  7.9536GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.1951s  5.7290us                    -               -         -         -         -  41.633KB  6.9304GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.1952s  1.6960us             (42 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [15874]
16.1952s  2.1760us                    -               -         -         -         -  164.26KB  71.989GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.1980s  1.4400us            (167 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15881]
16.2418s  41.024us                    -               -         -         -         -  492.77KB  11.455GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.2689s  21.568us                    -               -         -         -         -  246.39KB  10.895GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.2698s  124.83us            (658 1 1)        (32 1 1)        52        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [15887]
16.2704s  1.1840us                    -               -         -         -         -  3.3750KB  2.7185GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.2741s  1.1840us                    -               -         -         -         -  1.1250KB  927.90MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.2747s  1.2480us              (9 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15893]
16.2747s  1.5680us                    -               -         -         -         -  41.633KB  25.322GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.2748s  4.9920us                    -               -         -         -         -  41.633KB  7.9536GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.2749s  2.0160us                    -               -         -         -         -  41.633KB  19.695GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.2749s  5.0880us                    -               -         -         -         -  41.633KB  7.8035GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.2750s  2.1440us                    -               -         -         -         -  41.633KB  18.519GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.2751s  2.1760us                    -               -         -         -         -  164.26KB  71.989GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.2751s  14.560us                    -               -         -         -         -  164.26KB  10.759GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.2752s  2.9120us                    -               -         -         -         -  164.26KB  53.794GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.2781s  2.1120us                    -               -         -         -         -  41.633KB  18.799GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.2781s  5.0240us                    -               -         -         -         -  41.633KB  7.9029GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.2782s  5.6960us                    -               -         -         -         -  41.633KB  6.9705GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.2783s  1.1200us            (167 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16076]
16.2785s  50.048us            (167 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16078]
16.2834s  1.6640us              (9 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [16080]
16.2835s  1.6000us                    -               -         -         -         -  41.633KB  24.815GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.2836s  2.0160us                    -               -         -         -         -  41.633KB  19.695GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.2836s  4.9920us                    -               -         -         -         -  41.633KB  7.9536GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.2838s  2.1440us                    -               -         -         -         -  41.633KB  18.519GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.2838s  7.7130us                    -               -         -         -         -  41.633KB  5.1477GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.2838s  5.6960us                    -               -         -         -         -  41.633KB  6.9705GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.2839s  2.0800us                    -               -         -         -         -  10.695KB  4.9038GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.2839s  2.5920us                    -               -         -         -         -  10.695KB  3.9351GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.2840s  2.1120us                    -               -         -         -         -  10.695KB  4.8295GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.2841s  2.5920us                    -               -         -         -         -  10.695KB  3.9351GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.2841s  1.1840us                    -               -         -         -         -  10.695KB  8.6147GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.2841s  1.2160us             (11 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [16309]
16.2841s  1.1840us                    -               -         -         -         -  41.633KB  33.534GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.2869s  1.1840us             (43 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16316]
16.2980s  12.096us                    -               -         -         -         -  124.90KB  9.8473GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.3046s  5.2800us                    -               -         -         -         -  62.449KB  11.280GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.3056s  35.840us            (167 1 1)        (32 1 1)        52        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [16322]
16.3060s  1.2160us                    -               -         -         -         -  1.6875KB  1.3235GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.3096s  1.1840us                    -               -         -         -         -      576B  463.95MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.3102s     992ns              (5 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16328]
16.3102s     992ns                    -               -         -         -         -  10.695KB  10.282GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.3103s  2.6240us                    -               -         -         -         -  10.695KB  3.8871GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.3104s  2.0800us                    -               -         -         -         -  10.695KB  4.9038GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3104s  2.5920us                    -               -         -         -         -  10.695KB  3.9351GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.3104s  2.1120us                    -               -         -         -         -  10.695KB  4.8295GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3105s  2.1120us                    -               -         -         -         -  41.633KB  18.799GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3106s  5.0240us                    -               -         -         -         -  41.633KB  7.9029GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.3106s  1.1840us                    -               -         -         -         -  41.633KB  33.534GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.3135s  2.0800us                    -               -         -         -         -  10.695KB  4.9038GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3136s  2.5920us                    -               -         -         -         -  10.695KB  3.9351GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.3136s  1.1840us                    -               -         -         -         -  10.695KB  8.6147GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.3137s     896ns             (43 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16511]
16.3139s  18.912us             (43 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16513]
16.3185s  1.2800us              (5 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [16515]
16.3185s  1.2800us                    -               -         -         -         -  10.695KB  7.9686GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.3187s  2.0480us                    -               -         -         -         -  10.695KB  4.9804GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3187s  2.5920us                    -               -         -         -         -  10.695KB  3.9351GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.3188s  2.1440us                    -               -         -         -         -  10.695KB  4.7574GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3188s  2.5920us                    -               -         -         -         -  10.695KB  3.9351GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.3188s  1.2160us                    -               -         -         -         -  10.695KB  8.3880GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.3190s  1.1840us                    -               -         -         -         -  2.8203KB  2.2717GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3190s  1.9520us                    -               -         -         -         -  2.8203KB  1.3779GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.3191s  1.2480us                    -               -         -         -         -  2.8203KB  2.1552GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3191s  1.9520us                    -               -         -         -         -  2.8203KB  1.3779GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.3191s  1.2160us                    -               -         -         -         -  2.8203KB  2.2119GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.3191s  1.1840us              (3 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [16744]
16.3192s  1.0240us                    -               -         -         -         -  10.695KB  9.9608GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.3219s     992ns             (12 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16751]
16.3246s  2.9120us                    -               -         -         -         -  32.086KB  10.508GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.3264s  1.4400us                    -               -         -         -         -  16.043KB  10.625GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.3272s  12.704us             (43 1 1)        (32 1 1)        52        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [16757]
16.3275s  1.2160us                    -               -         -         -         -      864B  677.61MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.3321s  1.2160us                    -               -         -         -         -      288B  225.87MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.3321s  3.2320us              (3 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16763]
16.3321s  1.6640us                    -               -         -         -         -  2.8203KB  1.6164GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.3322s  1.6960us                    -               -         -         -         -  2.8203KB  1.5859GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.3323s  1.1840us                    -               -         -         -         -  2.8203KB  2.2717GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3323s  1.9200us                    -               -         -         -         -  2.8203KB  1.4009GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.3323s  1.2160us                    -               -         -         -         -  2.8203KB  2.2119GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3324s  2.0160us                    -               -         -         -         -  10.695KB  5.0594GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3324s  3.2000us                    -               -         -         -         -  10.695KB  3.1875GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.3325s  1.3440us                    -               -         -         -         -  10.695KB  7.5892GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.3355s  1.0240us                    -               -         -         -         -  2.8203KB  2.6266GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3355s  1.6640us                    -               -         -         -         -  2.8203KB  1.6164GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.3355s  1.0240us                    -               -         -         -         -  2.8203KB  2.6266GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
16.3356s  1.3120us             (12 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16946]
16.3359s  14.048us             (12 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16948]
16.3408s  1.6320us              (3 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [16950]
16.3408s  1.6000us                    -               -         -         -         -  2.8203KB  1.6810GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
16.3420s  1.2160us                    -               -         -         -         -  2.8203KB  2.2119GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3420s  1.9200us                    -               -         -         -         -  2.8203KB  1.4009GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
16.3421s  1.1840us                    -               -         -         -         -  2.8203KB  2.2717GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
16.3421s  1.1840us                    -               -         -         -         -  2.8203KB  2.2717GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
