==24865== NVPROF is profiling process 24865, command: python3 /home/clara/GMGGPU-Evaluation/untitled/harder_solver.py 6 5 5
==24865== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/harder_solver.py 6 5 5
==24865== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
20.7270s  22.144us             (53 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [18618]
20.7315s  1.3120us              (5 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [18620]
20.7316s  1.2800us                    -               -         -         -         -  13.133KB  9.7847GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7317s  2.0800us                    -               -         -         -         -  13.133KB  6.0214GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7317s  2.7840us                    -               -         -         -         -  13.133KB  4.4987GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7318s  2.1440us                    -               -         -         -         -  13.133KB  5.8416GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7318s  2.7840us                    -               -         -         -         -  13.133KB  4.4987GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7319s  1.3120us                    -               -         -         -         -  13.133KB  9.5461GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7320s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7320s  1.7280us                    -               -         -         -         -  3.4453KB  1.9015GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7321s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7321s  1.8880us                    -               -         -         -         -  3.4453KB  1.7403GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7321s  1.1840us                    -               -         -         -         -  3.4453KB  2.7751GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7322s  1.1840us              (4 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [18849]
20.7322s  1.0240us                    -               -         -         -         -  13.133KB  12.231GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7350s  1.1520us             (14 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18856]
20.7384s  3.4880us                    -               -         -         -         -  39.398KB  10.772GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7405s  2.4000us                    -               -         -         -         -  19.699KB  7.8278GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7414s  14.529us             (53 1 1)        (32 1 1)        52        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [18862]
20.7417s  1.2160us                    -               -         -         -         -      960B  752.90MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7451s  1.1840us                    -               -         -         -         -      320B  257.75MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7457s     992ns              (3 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18868]
20.7458s     960ns                    -               -         -         -         -  3.4453KB  3.4226GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7458s  1.6640us                    -               -         -         -         -  3.4453KB  1.9746GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7459s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7459s  1.7280us                    -               -         -         -         -  3.4453KB  1.9015GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7459s  1.1840us                    -               -         -         -         -  3.4453KB  2.7751GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7461s  2.0800us                    -               -         -         -         -  13.133KB  6.0214GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7461s  2.8160us                    -               -         -         -         -  13.133KB  4.4476GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7461s  1.0560us                    -               -         -         -         -  13.133KB  11.860GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7489s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7489s  1.6960us                    -               -         -         -         -  3.4453KB  1.9373GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7489s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7490s     864ns             (14 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [19051]
20.7492s  13.280us             (14 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [19053]
20.7538s  1.1200us              (3 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [19055]
20.7539s  1.1200us                    -               -         -         -         -  3.4453KB  2.9337GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7540s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7540s  1.8880us                    -               -         -         -         -  3.4453KB  1.7403GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7541s  1.1840us                    -               -         -         -         -  3.4453KB  2.7751GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7541s  1.9520us                    -               -         -         -         -  3.4453KB  1.6833GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7541s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7543s  1.2160us                    -               -         -         -         -      968B  759.17MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7543s  1.7280us                    -               -         -         -         -      968B  534.23MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7544s  1.1840us                    -               -         -         -         -      968B  779.69MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7544s  1.7600us                    -               -         -         -         -      968B  524.52MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7544s  1.1840us                    -               -         -         -         -      968B  779.69MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7544s     992ns              (1 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [19284]
20.7545s     992ns                    -               -         -         -         -  3.4453KB  3.3122GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7572s     960ns              (4 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [19291]
20.7581s  1.2160us                    -               -         -         -         -  10.336KB  8.1062GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7587s  1.1840us                    -               -         -         -         -  5.1680KB  4.1626GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7595s  9.2800us             (14 1 1)        (32 1 1)        52        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [19297]
20.7598s  1.1840us                    -               -         -         -         -      480B  386.62MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7633s  1.2160us                    -               -         -         -         -      160B  125.48MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7638s  1.2160us              (2 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [19303]
20.7639s     992ns                    -               -         -         -         -      968B  930.60MB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7639s  1.5680us                    -               -         -         -         -      968B  588.75MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7640s  1.2160us                    -               -         -         -         -      968B  759.17MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7640s  1.5680us                    -               -         -         -         -      968B  588.75MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7641s  1.1840us                    -               -         -         -         -      968B  779.69MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7642s  1.1840us                    -               -         -         -         -  3.4453KB  2.7751GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7642s  1.9520us                    -               -         -         -         -  3.4453KB  1.6833GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7642s  1.0240us                    -               -         -         -         -  3.4453KB  3.2087GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7670s  1.2160us                    -               -         -         -         -      968B  759.17MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7671s  1.5680us                    -               -         -         -         -      968B  588.75MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7671s  1.1840us                    -               -         -         -         -      968B  779.69MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7672s     864ns              (4 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [19486]
20.7674s  12.832us              (4 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [19488]
20.7718s  1.2160us              (2 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [19490]
20.7719s  1.1200us                    -               -         -         -         -      968B  824.25MB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7733s  1.2160us                    -               -         -         -         -      968B  759.17MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7733s  1.5680us                    -               -         -         -         -      968B  588.75MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7733s  1.2160us                    -               -         -         -         -      968B  759.17MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7734s  1.2160us                    -               -         -         -         -      968B  759.17MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7734s  1.7280us                    -               -         -         -         -      968B  534.23MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7735s  1.1840us                    -               -         -         -         -      968B  779.69MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7735s  1.6960us                    -               -         -         -         -      968B  544.31MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7736s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7736s  1.7280us                    -               -         -         -         -  3.4453KB  1.9015GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7736s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7737s  1.1840us                    -               -         -         -         -  3.4453KB  2.7751GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7737s  1.9200us                    -               -         -         -         -  3.4453KB  1.7113GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7738s  1.1840us                    -               -         -         -         -  3.4453KB  2.7751GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7738s  1.7920us                    -               -         -         -         -  3.4453KB  1.8335GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7738s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7738s  1.7280us                    -               -         -         -         -  3.4453KB  1.9015GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7739s  2.0160us                    -               -         -         -         -  13.133KB  6.2125GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7739s  2.7840us                    -               -         -         -         -  13.133KB  4.4987GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7740s  2.1120us                    -               -         -         -         -  13.133KB  5.9301GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7740s  2.1120us                    -               -         -         -         -  13.133KB  5.9301GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7740s  2.7840us                    -               -         -         -         -  13.133KB  4.4987GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7741s  2.1760us                    -               -         -         -         -  13.133KB  5.7557GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7742s  3.0400us                    -               -         -         -         -  13.133KB  4.1199GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7742s  2.1440us                    -               -         -         -         -  13.133KB  5.8416GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7742s  2.7840us                    -               -         -         -         -  13.133KB  4.4987GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7743s  1.4720us                    -               -         -         -         -  51.258KB  33.209GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7743s  5.7920us                    -               -         -         -         -  51.258KB  8.4398GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7744s  2.1120us                    -               -         -         -         -  51.258KB  23.145GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7744s  2.1120us                    -               -         -         -         -  51.258KB  23.145GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7744s  5.7600us                    -               -         -         -         -  51.258KB  8.4867GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7745s  2.1120us                    -               -         -         -         -  51.258KB  23.145GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7745s  5.7920us                    -               -         -         -         -  51.258KB  8.4398GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7746s  2.1120us                    -               -         -         -         -  51.258KB  23.145GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7746s  5.7920us                    -               -         -         -         -  51.258KB  8.4398GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7747s  2.1120us                    -               -         -         -         -  202.51KB  91.442GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7747s  17.536us                    -               -         -         -         -  202.51KB  11.013GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7748s  2.1440us                    -               -         -         -         -  202.51KB  90.078GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7749s  2.1120us                    -               -         -         -         -  202.51KB  91.442GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7749s  17.536us                    -               -         -         -         -  202.51KB  11.013GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7750s  2.1120us                    -               -         -         -         -  202.51KB  91.442GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7750s  17.504us                    -               -         -         -         -  202.51KB  11.033GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7756s  2.1120us                    -               -         -         -         -  202.51KB  91.442GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7756s  17.792us                    -               -         -         -         -  202.51KB  10.855GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7759s  7.2960us                    -               -         -         -         -  805.01KB  105.22GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7759s  64.385us                    -               -         -         -         -  805.01KB  11.924GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7760s  4.5760us                    -               -         -         -         -  805.01KB  167.77GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7761s  7.8400us                    -               -         -         -         -  805.01KB  97.923GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7761s  64.353us                    -               -         -         -         -  805.01KB  11.930GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7768s  7.7440us                    -               -         -         -         -  805.01KB  99.137GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7768s  64.353us                    -               -         -         -         -  805.01KB  11.930GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7770s  6.5600us                    -               -         -         -         -  805.01KB  117.03GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7770s  64.384us                    -               -         -         -         -  805.01KB  11.924GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7780s  28.928us                    -               -         -         -         -  3.1348MB  105.82GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7780s  264.19us                    -               -         -         -         -  3.1348MB  11.587GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7793s  26.241us                    -               -         -         -         -  3.1348MB  116.66GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7793s  252.51us                    -               -         -         -         -  3.1348MB  12.123GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7808s  26.624us                    -               -         -         -         -  3.1348MB  114.98GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7808s  252.48us                    -               -         -         -         -  3.1348MB  12.125GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7817s  1.5360us                    -               -         -         -         -  3.4453KB  2.1391GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7817s  2.4960us                    -               -         -         -         -  3.4453KB  1.3164GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7817s  1.1840us                    -               -         -         -         -  3.4453KB  2.7751GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7818s  1.1840us                    -               -         -         -         -  3.4453KB  2.7751GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7818s  1.7920us                    -               -         -         -         -  3.4453KB  1.8335GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7818s  1.1840us                    -               -         -         -         -  3.4453KB  2.7751GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7861s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7861s  1.7600us                    -               -         -         -         -  3.4453KB  1.8669GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7861s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7863s  1.1840us                    -               -         -         -         -  3.4453KB  2.7751GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7863s  1.7280us                    -               -         -         -         -  3.4453KB  1.9015GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7863s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7869s  2.0160us                    -               -         -         -         -  3.4453KB  1.6298GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7872s  1.1840us                    -               -         -         -         -  3.4453KB  2.7751GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7872s  1.7280us                    -               -         -         -         -  3.4453KB  1.9015GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7872s  1.1840us                    -               -         -         -         -  3.4453KB  2.7751GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7873s  1.7600us                    -               -         -         -         -  3.4453KB  1.8669GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7874s  2.1120us                    -               -         -         -         -  13.133KB  5.9301GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7874s  2.7840us                    -               -         -         -         -  13.133KB  4.4987GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7874s  2.1120us                    -               -         -         -         -  13.133KB  5.9301GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7875s  2.1120us                    -               -         -         -         -  13.133KB  5.9301GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7875s  2.7840us                    -               -         -         -         -  13.133KB  4.4987GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7875s  2.1120us                    -               -         -         -         -  13.133KB  5.9301GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7910s  2.1440us                    -               -         -         -         -  13.133KB  5.8416GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7910s  2.8160us                    -               -         -         -         -  13.133KB  4.4476GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7911s  1.3120us                    -               -         -         -         -  13.133KB  9.5461GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7912s  2.1120us                    -               -         -         -         -  13.133KB  5.9301GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7912s  2.7840us                    -               -         -         -         -  13.133KB  4.4987GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7912s  1.2160us                    -               -         -         -         -  13.133KB  10.300GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7918s  1.3440us                    -               -         -         -         -  13.133KB  9.3188GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7920s  32.608us                    -               -         -         -         -  13.133KB  393.31MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7920s  2.7840us                    -               -         -         -         -  13.133KB  4.4987GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7921s  2.1120us                    -               -         -         -         -  13.133KB  5.9301GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7921s  2.7840us                    -               -         -         -         -  13.133KB  4.4987GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7922s  2.1440us                    -               -         -         -         -  51.258KB  22.800GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7923s  5.4720us                    -               -         -         -         -  51.258KB  8.9333GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7923s  2.1440us                    -               -         -         -         -  51.258KB  22.800GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7924s  2.1120us                    -               -         -         -         -  51.258KB  23.145GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7924s  5.7920us                    -               -         -         -         -  51.258KB  8.4398GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7924s  2.1120us                    -               -         -         -         -  51.258KB  23.145GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7962s  2.1440us                    -               -         -         -         -  51.258KB  22.800GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7963s  5.7600us                    -               -         -         -         -  51.258KB  8.4867GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7963s  6.4960us                    -               -         -         -         -  51.258KB  7.5251GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7965s  2.1120us                    -               -         -         -         -  51.258KB  23.145GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7965s  5.7920us                    -               -         -         -         -  51.258KB  8.4398GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7965s  6.4640us                    -               -         -         -         -  51.258KB  7.5624GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7971s  2.0160us                    -               -         -         -         -  51.258KB  24.248GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7972s  2.1120us                    -               -         -         -         -  51.258KB  23.145GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7972s  5.7600us                    -               -         -         -         -  51.258KB  8.4867GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7973s  2.1760us                    -               -         -         -         -  51.258KB  22.465GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7973s  5.7600us                    -               -         -         -         -  51.258KB  8.4867GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7975s  2.1440us                    -               -         -         -         -  202.51KB  90.078GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7975s  17.536us                    -               -         -         -         -  202.51KB  11.013GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7975s  2.1440us                    -               -         -         -         -  202.51KB  90.078GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7980s  2.2080us                    -               -         -         -         -  202.51KB  87.467GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7981s  17.760us                    -               -         -         -         -  202.51KB  10.874GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7981s  2.1440us                    -               -         -         -         -  202.51KB  90.078GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.8017s  2.1440us                    -               -         -         -         -  202.51KB  90.078GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.8017s  17.504us                    -               -         -         -         -  202.51KB  11.033GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.8018s  18.209us                    -               -         -         -         -  202.51KB  10.606GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.8020s  2.1440us                    -               -         -         -         -  202.51KB  90.078GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.8020s  17.504us                    -               -         -         -         -  202.51KB  11.033GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.8021s  18.176us                    -               -         -         -         -  202.51KB  10.625GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
