==19457== NVPROF is profiling process 19457, command: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 5 9 9
==19457== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 5 9 9
==19457== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
14.7077s  2.0480us                    -               -         -         -         -  6.1250KB  2.8522GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
14.7077s  1.7600us                    -               -         -         -         -  6.1250KB  3.3189GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
14.7077s  1.2160us                    -               -         -         -         -  6.1250KB  4.8037GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
14.7109s  51.520us                    -               -         -         -         -  5.7085MB  108.20GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
14.7110s  457.44us                    -               -         -         -         -  5.7085MB  12.187GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
14.7138s  49.120us                    -               -         -         -         -  5.7085MB  113.49GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
14.7139s  457.44us                    -               -         -         -         -  5.7085MB  12.187GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
14.7145s  455.33us                    -               -         -         -         -  5.7085MB  12.243GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
14.7157s  11.136us                    -               -         -         -         -  1.4304MB  125.44GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
14.7157s  116.99us                    -               -         -         -         -  1.4304MB  11.940GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
14.7167s  11.584us                    -               -         -         -         -  1.4304MB  120.59GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
14.7167s  116.10us                    -               -         -         -         -  1.4304MB  12.032GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
14.7169s  115.87us                    -               -         -         -         -  1.4304MB  12.055GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
14.7171s  48.992us           (1462 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [14853]
14.7172s  111.58us                    -               -         -         -         -  5.7085MB  49.960GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
14.7202s  15.840us           (5860 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [14860]
14.7316s  103.42us                    -               -         -         -         -  11.417MB  107.80GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
14.7317s  912.10us                    -               -         -         -         -  11.417MB  12.224GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
14.7354s  100.55us                    -               -         -         -         -  11.417MB  110.89GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
14.7356s  912.07us                    -               -         -         -         -  11.417MB  12.224GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
14.7389s  908.29us                    -               -         -         -         -  11.417MB  12.275GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
14.7406s  572.00us           (5184 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [14971]
16.5002s  2.9997ms                    -               -         -         -         -  28.543MB  9.2920GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.1480s  872.10us                    -               -         -         -         -  8.5628MB  9.5884GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.6108s  6.1520ms          (23383 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [14985]
17.6171s  2.7520us                    -               -         -         -         -  22.500KB  7.7971GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.6222s  1.1840us                    -               -         -         -         -  6.7500KB  5.4369GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.6886s  1.4080us             (54 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [14999]
17.6887s  30.400us                    -               -         -         -         -  1.4304MB  45.951GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
17.6896s  117.31us                    -               -         -         -         -  1.4304MB  11.907GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.6908s  11.584us                    -               -         -         -         -  1.4304MB  120.59GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.6909s  117.22us                    -               -         -         -         -  1.4304MB  11.917GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.6910s  11.008us                    -               -         -         -         -  1.4304MB  126.90GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.6923s  52.064us                    -               -         -         -         -  5.7085MB  107.07GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.6924s  457.63us                    -               -         -         -         -  5.7085MB  12.182GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.6939s  108.00us                    -               -         -         -         -  5.7085MB  51.618GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
17.6982s  13.568us                    -               -         -         -         -  1.4304MB  102.96GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.6982s  116.48us                    -               -         -         -         -  1.4304MB  11.993GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.6987s  115.97us                    -               -         -         -         -  1.4304MB  12.046GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.6989s  15.648us           (5860 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15182]
17.7644s  2.1371ms           (5860 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15192]
17.8365s  2.2080us             (54 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [15202]
17.8367s  31.008us                    -               -         -         -         -  1.4304MB  45.050GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
17.8377s  13.856us                    -               -         -         -         -  1.4304MB  100.82GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8377s  116.00us                    -               -         -         -         -  1.4304MB  12.042GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8386s  11.424us                    -               -         -         -         -  1.4304MB  122.28GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8386s  115.10us                    -               -         -         -         -  1.4304MB  12.136GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8388s  116.16us                    -               -         -         -         -  1.4304MB  12.026GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8391s  2.6560us                    -               -         -         -         -  367.88KB  132.09GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8391s  30.336us                    -               -         -         -         -  367.88KB  11.565GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8393s  2.2400us                    -               -         -         -         -  367.88KB  156.63GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8393s  30.432us                    -               -         -         -         -  367.88KB  11.529GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8394s  31.040us                    -               -         -         -         -  367.88KB  11.303GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8394s  12.640us            (367 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [15431]
17.8395s  30.625us                    -               -         -         -         -  1.4304MB  45.613GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
17.8430s  4.8640us           (1472 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15438]
18.3129s  701.80us                    -               -         -         -         -  7.1521MB  9.9524GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.4846s  181.76us                    -               -         -         -         -  2.1456MB  11.528GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.5509s  1.4924ms           (5860 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [15452]
18.5524s  1.4400us                    -               -         -         -         -  11.250KB  7.4506GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.5567s  1.1840us                    -               -         -         -         -  3.3750KB  2.7185GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.5574s  1.5040us             (27 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15458]
18.5574s  7.3920us                    -               -         -         -         -  367.88KB  47.462GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.5579s  31.968us                    -               -         -         -         -  367.88KB  10.975GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.5582s  2.6560us                    -               -         -         -         -  367.88KB  132.09GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.5582s  30.496us                    -               -         -         -         -  367.88KB  11.504GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.5583s  2.2400us                    -               -         -         -         -  367.88KB  156.63GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.5589s  12.960us                    -               -         -         -         -  1.4304MB  107.79GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.5590s  117.09us                    -               -         -         -         -  1.4304MB  11.930GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.5593s  27.424us                    -               -         -         -         -  1.4304MB  50.937GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.5621s  2.5920us                    -               -         -         -         -  367.88KB  135.36GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.5621s  31.520us                    -               -         -         -         -  367.88KB  11.131GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.5622s  30.944us                    -               -         -         -         -  367.88KB  11.338GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.5623s  4.6080us           (1472 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15641]
18.5626s  570.02us           (1472 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15643]
18.5673s  1.7600us             (27 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [15645]
18.5674s  6.4000us                    -               -         -         -         -  367.88KB  54.819GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.5675s  2.8800us                    -               -         -         -         -  367.88KB  121.82GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.5675s  30.400us                    -               -         -         -         -  367.88KB  11.541GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.5677s  2.3040us                    -               -         -         -         -  367.88KB  152.27GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.5677s  30.464us                    -               -         -         -         -  367.88KB  11.517GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.5678s  31.136us                    -               -         -         -         -  367.88KB  11.268GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.5680s  2.1120us                    -               -         -         -         -  92.820KB  41.913GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.5680s  8.9920us                    -               -         -         -         -  92.820KB  9.8443GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.5681s  2.1760us                    -               -         -         -         -  92.820KB  40.680GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.5681s  8.9920us                    -               -         -         -         -  92.820KB  9.8443GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.5681s  9.6960us                    -               -         -         -         -  92.820KB  9.1296GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.5682s  2.3360us             (92 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [15874]
18.5682s  3.6800us                    -               -         -         -         -  367.88KB  95.337GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.5708s  2.0160us            (372 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15881]
18.7217s  165.92us                    -               -         -         -         -  1.7963MB  10.573GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.7655s  45.984us                    -               -         -         -         -  551.82KB  11.444GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.7668s  381.41us           (1472 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [15887]
18.7673s  1.2160us                    -               -         -         -         -  5.6250KB  4.4115GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.7716s  1.2160us                    -               -         -         -         -  1.6875KB  1.3235GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.7723s  1.4720us             (14 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15893]
18.7724s  2.9120us                    -               -         -         -         -  92.820KB  30.398GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.7725s  9.0240us                    -               -         -         -         -  92.820KB  9.8094GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.7727s  2.0480us                    -               -         -         -         -  92.820KB  43.223GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.7727s  9.0560us                    -               -         -         -         -  92.820KB  9.7748GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.7727s  2.1440us                    -               -         -         -         -  92.820KB  41.287GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.7729s  2.1440us                    -               -         -         -         -  367.88KB  163.64GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.7729s  30.400us                    -               -         -         -         -  367.88KB  11.541GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.7730s  4.9600us                    -               -         -         -         -  367.88KB  70.734GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.7764s  2.1440us                    -               -         -         -         -  92.820KB  41.287GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.7765s  8.9920us                    -               -         -         -         -  92.820KB  9.8443GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.7765s  9.6960us                    -               -         -         -         -  92.820KB  9.1296GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.7767s  1.9840us            (372 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16076]
18.7770s  171.04us            (372 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16078]
18.7824s  1.6320us             (14 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [16080]
18.7825s  2.3360us                    -               -         -         -         -  92.820KB  37.894GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.7827s  2.0160us                    -               -         -         -         -  92.820KB  43.909GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.7827s  9.0240us                    -               -         -         -         -  92.820KB  9.8094GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.7829s  2.1440us                    -               -         -         -         -  92.820KB  41.287GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.7829s  9.0240us                    -               -         -         -         -  92.820KB  9.8094GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.7830s  9.8240us                    -               -         -         -         -  92.820KB  9.0106GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.7831s  2.1440us                    -               -         -         -         -  23.633KB  10.512GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.7831s  3.6480us                    -               -         -         -         -  23.633KB  6.1782GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.7833s  2.1120us                    -               -         -         -         -  23.633KB  10.671GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.7833s  3.6160us                    -               -         -         -         -  23.633KB  6.2329GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.7833s  2.3360us                    -               -         -         -         -  23.633KB  9.6481GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.7833s  1.3440us             (24 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [16309]
18.7834s  1.6320us                    -               -         -         -         -  92.820KB  54.240GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.7863s  1.3440us             (95 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16316]
18.8168s  38.656us                    -               -         -         -         -  464.10KB  11.450GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.8276s  13.536us                    -               -         -         -         -  139.23KB  9.8094GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.8287s  108.83us            (372 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [16322]
18.8291s  1.2160us                    -               -         -         -         -  2.8125KB  2.2058GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.8331s  1.1840us                    -               -         -         -         -      864B  695.92MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.8338s  1.5040us              (7 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16328]
18.8339s  1.8240us                    -               -         -         -         -  23.633KB  12.356GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.8339s  3.6160us                    -               -         -         -         -  23.633KB  6.2329GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.8341s  2.0160us                    -               -         -         -         -  23.633KB  11.180GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8341s  4.7360us                    -               -         -         -         -  23.633KB  4.7589GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.8341s  2.1440us                    -               -         -         -         -  23.633KB  10.512GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8343s  2.1440us                    -               -         -         -         -  92.820KB  41.287GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8343s  8.9920us                    -               -         -         -         -  92.820KB  9.8443GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.8344s  2.1120us                    -               -         -         -         -  92.820KB  41.913GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.8375s  2.1120us                    -               -         -         -         -  23.633KB  10.671GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8375s  4.1600us                    -               -         -         -         -  23.633KB  5.4178GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.8376s  2.5920us                    -               -         -         -         -  23.633KB  8.6952GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.8377s  1.3120us             (95 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16511]
18.8380s  53.728us             (95 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16513]
18.8430s  1.6640us              (7 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [16515]
18.8430s  1.1840us                    -               -         -         -         -  23.633KB  19.035GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.8432s  1.9840us                    -               -         -         -         -  23.633KB  11.360GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8432s  3.6160us                    -               -         -         -         -  23.633KB  6.2329GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.8434s  2.1120us                    -               -         -         -         -  23.633KB  10.671GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8434s  3.6170us                    -               -         -         -         -  23.633KB  6.2311GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.8434s  2.4640us                    -               -         -         -         -  23.633KB  9.1469GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.8435s  2.1120us                    -               -         -         -         -  6.1250KB  2.7657GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8435s  1.7600us                    -               -         -         -         -  6.1250KB  3.3189GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.8437s  2.1120us                    -               -         -         -         -  6.1250KB  2.7657GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8437s  1.7600us                    -               -         -         -         -  6.1250KB  3.3189GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.8437s  1.2160us                    -               -         -         -         -  6.1250KB  4.8037GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.8437s  1.1840us              (6 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [16744]
18.8438s  1.0560us                    -               -         -         -         -  23.633KB  21.343GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.8467s  1.1840us             (25 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16751]
18.8541s  11.680us                    -               -         -         -         -  118.16KB  9.6481GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.8569s  3.2000us                    -               -         -         -         -  35.449KB  10.565GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.8580s  30.624us             (95 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [16757]
18.8584s  1.2160us                    -               -         -         -         -  1.4063KB  1.1029GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.8624s  1.1840us                    -               -         -         -         -      432B  347.96MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.8631s  1.1840us              (4 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16763]
18.8632s     992ns                    -               -         -         -         -  6.1250KB  5.8884GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.8633s  1.7600us                    -               -         -         -         -  6.1250KB  3.3189GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.8634s  2.0800us                    -               -         -         -         -  6.1250KB  2.8083GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8634s  1.7600us                    -               -         -         -         -  6.1250KB  3.3189GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.8634s  2.1760us                    -               -         -         -         -  6.1250KB  2.6844GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8636s  2.1120us                    -               -         -         -         -  23.633KB  10.671GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8636s  3.6160us                    -               -         -         -         -  23.633KB  6.2329GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.8636s  1.1520us                    -               -         -         -         -  23.633KB  19.564GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.8668s  2.1120us                    -               -         -         -         -  6.1250KB  2.7657GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8668s  1.7600us                    -               -         -         -         -  6.1250KB  3.3189GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.8668s  1.2160us                    -               -         -         -         -  6.1250KB  4.8037GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
18.8669s     960ns             (25 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16946]
18.8672s  23.937us             (25 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16948]
18.8724s  1.0880us              (4 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [16950]
18.8724s     992ns                    -               -         -         -         -  6.1250KB  5.8884GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
18.8737s  2.0800us                    -               -         -         -         -  6.1250KB  2.8083GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8737s  1.7610us                    -               -         -         -         -  6.1250KB  3.3170GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
18.8737s  2.1760us                    -               -         -         -         -  6.1250KB  2.6844GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8738s  2.1120us                    -               -         -         -         -  6.1250KB  2.7657GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
18.8738s  1.7600us                    -               -         -         -         -  6.1250KB  3.3189GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
