==20073== NVPROF is profiling process 20073, command: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 6 7 7
==20073== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 6 7 7
==20073== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
29.0001s  2.0160us                    -               -         -         -         -  14.445KB  6.8334GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0001s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0002s  1.3440us                    -               -         -         -         -  14.445KB  10.250GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
29.0010s  1.1840us                    -               -         -         -         -  3.7813KB  3.0457GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0010s  1.6640us                    -               -         -         -         -  3.7813KB  2.1671GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0041s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0041s  2.0480us                    -               -         -         -         -  3.7813KB  1.7608GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0042s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
29.0047s     865ns             (16 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15374]
29.0143s  1.2160us                    -               -         -         -         -  3.8281KB  3.0023GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
29.0144s  1.2160us                    -               -         -         -         -  1.1484KB  922.30MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
29.0145s  2.0800us                    -               -         -         -         -  7.5625KB  3.4674GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0145s  2.2080us                    -               -         -         -         -  7.5625KB  3.2664GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0146s  2.1120us                    -               -         -         -         -  7.5625KB  3.4148GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0146s  1.8880us                    -               -         -         -         -  7.5625KB  3.8200GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0147s  1.2160us                    -               -         -         -         -  7.5625KB  5.9311GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
29.0148s  1.2160us                    -               -         -         -         -  1.0000KB  803.09MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0148s  1.8880us                    -               -         -         -         -  1.0000KB  517.25MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0149s  1.1840us                    -               -         -         -         -  1.0000KB  824.80MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0149s  1.8560us                    -               -         -         -         -  1.0000KB  526.17MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0150s  1.1840us                    -               -         -         -         -  1.0000KB  824.80MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
29.0156s  2.5280us              (4 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [15636]
29.0159s  8.3520us                    -               -         -         -         -  75.625KB  8.6353GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
29.0161s  2.5290us                    -               -         -         -         -  22.688KB  8.5554GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
29.0167s  20.224us             (16 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15642]
29.0197s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0197s  1.6640us                    -               -         -         -         -  3.7813KB  2.1671GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0198s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
29.0199s     864ns             (16 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15705]
29.0201s  19.840us             (16 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15707]
29.0215s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0215s  1.6640us                    -               -         -         -         -  3.7813KB  2.1671GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0215s  1.1840us                    -               -         -         -         -  3.7813KB  3.0457GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
29.0264s  123.78us                    -               -         -         -         -  13.802MB  108.89GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0265s  1.1015ms                    -               -         -         -         -  13.802MB  12.237GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0333s  122.21us                    -               -         -         -         -  13.802MB  110.29GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0334s  1.1005ms                    -               -         -         -         -  13.802MB  12.247GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0350s  1.1059ms                    -               -         -         -         -  13.802MB  12.188GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
29.0372s  29.504us                    -               -         -         -         -  3.4556MB  114.38GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0372s  278.37us                    -               -         -         -         -  3.4556MB  12.123GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0392s  29.376us                    -               -         -         -         -  3.4556MB  114.88GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0393s  278.18us                    -               -         -         -         -  3.4556MB  12.131GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0397s  338.95us                    -               -         -         -         -  3.4556MB  9.9561GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
29.0400s  121.54us           (3534 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [16958]
29.0402s  264.64us                    -               -         -         -         -  13.802MB  50.930GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
29.0435s  36.609us          (14155 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16965]
29.0581s  247.43us                    -               -         -         -         -  27.604MB  108.95GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0584s  2.2008ms                    -               -         -         -         -  27.604MB  12.249GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0671s  245.60us                    -               -         -         -         -  27.604MB  109.76GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
29.0674s  2.2006ms                    -               -         -         -         -  27.604MB  12.249GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
29.0754s  2.2738ms                    -               -         -         -         -  27.604MB  11.855GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
29.0784s  1.3624ms          (12544 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [17076]
33.2864s  6.8275ms                    -               -         -         -         -  69.009MB  9.8705GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
34.8551s  2.0675ms                    -               -         -         -         -  20.703MB  9.7785GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
35.3245s  14.451ms          (56533 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17090]
35.3390s  3.1360us                    -               -         -         -         -  35.000KB  10.644GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
35.3451s  1.2160us                    -               -         -         -         -  10.500KB  8.2349GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
35.4186s  1.5360us             (84 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17104]
35.4188s  69.056us                    -               -         -         -         -  3.4556MB  48.867GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
35.4204s  278.59us                    -               -         -         -         -  3.4556MB  12.113GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
35.4228s  29.152us                    -               -         -         -         -  3.4556MB  115.76GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
35.4228s  278.53us                    -               -         -         -         -  3.4556MB  12.116GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
35.4232s  28.576us                    -               -         -         -         -  3.4556MB  118.09GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
35.4263s  124.86us                    -               -         -         -         -  13.802MB  107.94GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
35.4264s  1.1024ms                    -               -         -         -         -  13.802MB  12.226GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
35.4305s  259.04us                    -               -         -         -         -  13.802MB  52.031GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
35.4354s  31.552us                    -               -         -         -         -  3.4556MB  106.95GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
35.4354s  278.53us                    -               -         -         -         -  3.4556MB  12.116GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
35.4365s  277.63us                    -               -         -         -         -  3.4556MB  12.155GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
35.4369s  36.640us          (14155 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17287]
35.5105s  5.1433ms          (14155 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17297]
35.5863s  2.0800us             (84 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [17307]
35.5865s  66.752us                    -               -         -         -         -  3.4556MB  50.554GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
35.5877s  31.776us                    -               -         -         -         -  3.4556MB  106.20GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
35.5877s  313.03us                    -               -         -         -         -  3.4556MB  10.781GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
35.5896s  29.280us                    -               -         -         -         -  3.4556MB  115.25GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
35.5896s  278.24us                    -               -         -         -         -  3.4556MB  12.128GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
35.5901s  332.19us                    -               -         -         -         -  3.4556MB  10.159GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
35.5910s  4.7360us                    -               -         -         -         -  887.26KB  178.66GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
35.5911s  70.976us                    -               -         -         -         -  887.26KB  11.922GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
35.5914s  7.6800us                    -               -         -         -         -  887.26KB  110.18GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
35.5915s  70.720us                    -               -         -         -         -  887.26KB  11.965GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
35.5916s  71.392us                    -               -         -         -         -  887.26KB  11.852GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
35.5917s  29.312us            (885 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [17536]
35.5918s  69.952us                    -               -         -         -         -  3.4556MB  48.241GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
35.5953s  10.240us           (3550 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17543]
36.7132s  1.7876ms                    -               -         -         -         -  17.278MB  9.4391GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.1209s  534.98us                    -               -         -         -         -  5.1834MB  9.4618GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.1997s  3.6200ms          (14155 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17557]
37.2033s  2.4640us                    -               -         -         -         -  17.500KB  6.7733GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.2079s  1.2160us                    -               -         -         -         -  5.2500KB  4.1174GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.2085s  1.5360us             (42 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17563]
37.2086s  16.961us                    -               -         -         -         -  887.26KB  49.888GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
37.2092s  72.736us                    -               -         -         -         -  887.26KB  11.633GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.2103s  5.3440us                    -               -         -         -         -  887.26KB  158.34GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.2103s  70.785us                    -               -         -         -         -  887.26KB  11.954GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.2104s  6.5280us                    -               -         -         -         -  887.26KB  129.62GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.2114s  31.584us                    -               -         -         -         -  3.4556MB  106.84GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.2114s  277.63us                    -               -         -         -         -  3.4556MB  12.155GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.2123s  64.576us                    -               -         -         -         -  3.4556MB  52.258GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
37.2157s  8.4160us                    -               -         -         -         -  887.26KB  100.54GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.2157s  97.888us                    -               -         -         -         -  887.26KB  8.6441GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.2160s  71.201us                    -               -         -         -         -  887.26KB  11.884GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.2162s  9.9840us           (3550 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17746]
37.2165s  1.3286ms           (3550 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17748]
37.2216s  2.1440us             (42 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [17750]
37.2217s  15.488us                    -               -         -         -         -  887.26KB  54.633GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
37.2226s  9.2160us                    -               -         -         -         -  887.26KB  91.814GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.2226s  70.752us                    -               -         -         -         -  887.26KB  11.959GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.2230s  7.9360us                    -               -         -         -         -  887.26KB  106.62GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.2230s  70.785us                    -               -         -         -         -  887.26KB  11.954GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.2231s  71.520us                    -               -         -         -         -  887.26KB  11.831GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.2233s  2.2720us                    -               -         -         -         -  223.13KB  93.660GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.2233s  19.232us                    -               -         -         -         -  223.13KB  11.065GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.2235s  2.1120us                    -               -         -         -         -  223.13KB  100.76GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.2235s  19.072us                    -               -         -         -         -  223.13KB  11.158GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.2235s  19.745us                    -               -         -         -         -  223.13KB  10.777GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.2236s  7.6160us            (222 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [17979]
37.2236s  15.552us                    -               -         -         -         -  887.26KB  54.408GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
37.2265s  3.5840us            (893 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17986]
37.5078s  416.74us                    -               -         -         -         -  4.3323MB  10.152GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.6079s  110.27us                    -               -         -         -         -  1.2997MB  11.510GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.6090s  920.13us           (3550 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17992]
37.6099s  1.2160us                    -               -         -         -         -  8.7500KB  6.8624GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.6137s  1.2160us                    -               -         -         -         -  2.6250KB  2.0587GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.6143s  1.5040us             (21 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17998]
37.6144s  4.8320us                    -               -         -         -         -  223.13KB  44.039GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
37.6145s  19.265us                    -               -         -         -         -  223.13KB  11.046GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.6147s  2.0480us                    -               -         -         -         -  223.13KB  103.90GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.6147s  20.256us                    -               -         -         -         -  223.13KB  10.505GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.6148s  2.1120us                    -               -         -         -         -  223.13KB  100.76GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.6149s  7.6480us                    -               -         -         -         -  887.26KB  110.64GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.6149s  70.881us                    -               -         -         -         -  887.26KB  11.938GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.6152s  16.096us                    -               -         -         -         -  887.26KB  52.569GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
37.6181s  2.1440us                    -               -         -         -         -  223.13KB  99.252GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.6181s  19.136us                    -               -         -         -         -  223.13KB  11.120GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.6182s  19.744us                    -               -         -         -         -  223.13KB  10.778GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.6183s  3.4880us            (893 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18181]
37.6186s  362.08us            (893 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [18183]
37.6236s  1.6640us             (21 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [18185]
37.6236s  3.9040us                    -               -         -         -         -  223.13KB  54.507GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
37.6238s  1.9840us                    -               -         -         -         -  223.13KB  107.26GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.6239s  19.136us                    -               -         -         -         -  223.13KB  11.120GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.6242s  2.1120us                    -               -         -         -         -  223.13KB  100.76GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.6242s  19.136us                    -               -         -         -         -  223.13KB  11.120GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.6242s  19.808us                    -               -         -         -         -  223.13KB  10.743GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.6249s  2.1760us                    -               -         -         -         -  56.445KB  24.738GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.6249s  6.1760us                    -               -         -         -         -  56.445KB  8.7161GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.6250s  2.1440us                    -               -         -         -         -  56.445KB  25.107GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.6250s  6.1120us                    -               -         -         -         -  56.445KB  8.8073GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.6251s  6.8490us                    -               -         -         -         -  56.445KB  7.8596GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.6251s  1.9520us             (56 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [18414]
37.6251s  2.5920us                    -               -         -         -         -  223.13KB  82.097GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
37.6278s  1.2480us            (226 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18421]
37.6960s  93.024us                    -               -         -         -         -  1.0895MB  11.438GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.7207s  28.481us                    -               -         -         -         -  334.70KB  11.207GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.7216s  236.77us            (893 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [18427]
37.7220s  1.1840us                    -               -         -         -         -  4.3750KB  3.5239GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.7256s  1.2160us                    -               -         -         -         -  1.3125KB  1.0294GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.7262s  1.4720us             (11 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18433]
37.7263s  1.9200us                    -               -         -         -         -  56.445KB  28.037GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
37.7263s  6.2400us                    -               -         -         -         -  56.445KB  8.6267GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.7265s  2.0480us                    -               -         -         -         -  56.445KB  26.284GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.7265s  6.2080us                    -               -         -         -         -  56.445KB  8.6711GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.7265s  2.1120us                    -               -         -         -         -  56.445KB  25.488GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.7266s  2.1440us                    -               -         -         -         -  223.13KB  99.252GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.7266s  19.104us                    -               -         -         -         -  223.13KB  11.139GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.7268s  3.6480us                    -               -         -         -         -  223.13KB  58.332GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
37.7296s  2.1120us                    -               -         -         -         -  56.445KB  25.488GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.7296s  6.1770us                    -               -         -         -         -  56.445KB  8.7147GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.7297s  6.8480us                    -               -         -         -         -  56.445KB  7.8608GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.7297s  1.2480us            (226 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18616]
37.7300s  115.81us            (226 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [18618]
37.7345s  1.6000us             (11 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [18620]
37.7346s  1.7600us                    -               -         -         -         -  56.445KB  30.585GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
37.7348s  10.528us                    -               -         -         -         -  56.445KB  5.1131GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.7348s  6.1440us                    -               -         -         -         -  56.445KB  8.7615GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.7349s  2.1120us                    -               -         -         -         -  56.445KB  25.488GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.7350s  6.1760us                    -               -         -         -         -  56.445KB  8.7161GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.7350s  6.8480us                    -               -         -         -         -  56.445KB  7.8608GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
37.7351s  2.1440us                    -               -         -         -         -  14.445KB  6.4254GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.7351s  3.0080us                    -               -         -         -         -  14.445KB  4.5798GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.7352s  2.1120us                    -               -         -         -         -  14.445KB  6.5228GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
37.7353s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
37.7353s  1.3760us                    -               -         -         -         -  14.445KB  10.012GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
