==18033== NVPROF is profiling process 18033, command: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 6 1 1
==18033== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 6 1 1
==18033== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
5.80737s  1.2160us                    -               -         -         -         -      392B  307.43MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.80738s  1.6960us                    -               -         -         -         -      392B  220.42MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.80741s  1.2160us                    -               -         -         -         -      392B  307.43MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.80813s  1.2160us                    -               -         -         -         -      128B  100.39MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.80814s  1.5360us                    -               -         -         -         -      128B  79.473MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.81130s  1.2160us                    -               -         -         -         -      128B  100.39MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.81131s  1.5360us                    -               -         -         -         -      128B  79.473MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.81134s  1.2160us                    -               -         -         -         -      128B  100.39MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.81191s  1.0240us              (1 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15374]
5.82095s  1.2160us                    -               -         -         -         -       80B  62.742MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.82101s  1.2160us                    -               -         -         -         -       24B  18.823MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.82114s  1.2160us                    -               -         -         -         -      256B  200.77MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.82115s  1.5360us                    -               -         -         -         -      256B  158.95MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.82125s  1.2160us                    -               -         -         -         -      256B  200.77MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.82126s  1.5360us                    -               -         -         -         -      256B  158.95MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.82129s  1.2160us                    -               -         -         -         -      256B  200.77MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.82138s  1.1840us                    -               -         -         -         -       64B  51.550MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.82138s  1.5360us                    -               -         -         -         -       64B  39.736MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.82151s  1.2160us                    -               -         -         -         -       64B  50.193MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.82152s  1.5360us                    -               -         -         -         -       64B  39.736MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.82154s  1.2160us                    -               -         -         -         -       64B  50.193MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.82213s  2.4000us              (1 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [15636]
5.82227s  1.2160us                    -               -         -         -         -  2.5000KB  1.9607GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.82238s  1.2160us                    -               -         -         -         -      768B  602.32MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.82310s  15.584us              (1 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15642]
5.82598s  1.2160us                    -               -         -         -         -      128B  100.39MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.82599s  1.5680us                    -               -         -         -         -      128B  77.851MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.82602s  1.2160us                    -               -         -         -         -      128B  100.39MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.82609s  2.0800us              (1 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15705]
5.82633s  19.232us              (1 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15707]
5.82781s  1.2160us                    -               -         -         -         -      128B  100.39MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.82782s  1.5360us                    -               -         -         -         -      128B  79.473MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.82785s  1.1840us                    -               -         -         -         -      128B  103.10MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.82997s  2.3040us                    -               -         -         -         -  291.01KB  120.45GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.82998s  24.416us                    -               -         -         -         -  291.01KB  11.367GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.83018s  2.1760us                    -               -         -         -         -  291.01KB  127.54GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.83019s  24.384us                    -               -         -         -         -  291.01KB  11.382GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.83024s  25.088us                    -               -         -         -         -  291.01KB  11.062GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.83038s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.83039s  7.5200us                    -               -         -         -         -  73.508KB  9.3221GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.83051s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.83052s  7.4880us                    -               -         -         -         -  73.508KB  9.3620GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.83055s  8.1600us                    -               -         -         -         -  73.508KB  8.5910GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.83059s  2.1760us             (73 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [16958]
5.83063s  3.3280us                    -               -         -         -         -  291.01KB  83.391GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
5.83341s  1.6320us            (295 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16965]
5.84303s  4.8320us                    -               -         -         -         -  582.02KB  114.87GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.84305s  47.104us                    -               -         -         -         -  582.02KB  11.784GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.84323s  4.6400us                    -               -         -         -         -  582.02KB  119.62GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.84324s  47.041us                    -               -         -         -         -  582.02KB  11.799GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.84344s  47.552us                    -               -         -         -         -  582.02KB  11.673GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.84412s  37.408us            (256 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [17076]
5.93037s  119.68us                    -               -         -         -         -  1.4209MB  11.594GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.96159s  36.481us                    -               -         -         -         -  436.51KB  11.411GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.31949s  304.55us           (1165 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17090]
8.32030s  1.2160us                    -               -         -         -         -  5.0000KB  3.9214GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.32441s  1.2160us                    -               -         -         -         -  1.5000KB  1.1764GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.38199s  1.2800us             (12 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17104]
8.38219s  2.3040us                    -               -         -         -         -  73.508KB  30.426GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.38223s  7.5200us                    -               -         -         -         -  73.508KB  9.3221GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.38250s  1.9840us                    -               -         -         -         -  73.508KB  35.334GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.38251s  7.5520us                    -               -         -         -         -  73.508KB  9.2826GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.38255s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.38276s  2.1120us                    -               -         -         -         -  291.01KB  131.40GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.38277s  24.352us                    -               -         -         -         -  291.01KB  11.396GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.38287s  4.3200us                    -               -         -         -         -  291.01KB  64.242GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.38672s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.38673s  7.5200us                    -               -         -         -         -  73.508KB  9.3221GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.38678s  8.1600us                    -               -         -         -         -  73.508KB  8.5910GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.38689s  1.8240us            (295 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17285]
10.3360s  144.90us            (295 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17297]
10.3987s  1.5680us             (12 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [17307]
10.3989s  2.2400us                    -               -         -         -         -  73.508KB  31.296GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
10.3992s  2.0160us                    -               -         -         -         -  73.508KB  34.773GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
10.3992s  6.9120us                    -               -         -         -         -  73.508KB  10.142GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
10.3994s  2.1440us                    -               -         -         -         -  73.508KB  32.697GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
10.3994s  7.5200us                    -               -         -         -         -  73.508KB  9.3221GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
10.3994s  8.1920us                    -               -         -         -         -  73.508KB  8.5574GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
10.3996s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
10.3996s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
10.3997s  2.1440us                    -               -         -         -         -  18.758KB  8.3437GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
10.3997s  3.2640us                    -               -         -         -         -  18.758KB  5.4807GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
10.3998s  2.3360us                    -               -         -         -         -  18.758KB  7.6579GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
10.3998s  1.3440us             (19 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [17536]
10.3998s  1.4720us                    -               -         -         -         -  73.508KB  47.624GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
10.4034s  1.3120us             (76 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17543]
10.4249s  31.296us                    -               -         -         -         -  367.54KB  11.200GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
10.4324s  11.040us                    -               -         -         -         -  110.26KB  9.5248GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.4879s  87.649us            (295 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17557]
12.4886s  1.1840us                    -               -         -         -         -  2.5000KB  2.0137GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.4930s  1.2160us                    -               -         -         -         -      768B  602.32MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.4936s  1.4080us              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17563]
12.4937s  1.6640us                    -               -         -         -         -  18.758KB  10.751GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
12.4938s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.4940s  1.9840us                    -               -         -         -         -  18.758KB  9.0166GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.4940s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.4940s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.4942s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.4942s  7.8400us                    -               -         -         -         -  73.508KB  8.9416GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.4943s  1.9200us                    -               -         -         -         -  73.508KB  36.512GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
12.4968s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.4969s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.4969s  1.5040us                    -               -         -         -         -  18.758KB  11.894GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.4970s  1.2800us             (76 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17746]
12.4972s  46.144us             (76 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17748]
12.5016s  1.6640us              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [17750]
12.5017s  1.5040us                    -               -         -         -         -  18.758KB  11.894GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
12.5019s  1.9840us                    -               -         -         -         -  18.758KB  9.0166GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5019s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5020s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5020s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5021s  2.3680us                    -               -         -         -         -  18.758KB  7.5544GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5022s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5022s  1.7920us                    -               -         -         -         -  4.8828KB  2.5986GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5024s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5024s  1.7920us                    -               -         -         -         -  4.8828KB  2.5986GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5024s  1.2160us                    -               -         -         -         -  4.8828KB  3.8295GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5025s  1.2160us              (5 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [17979]
12.5025s  1.0240us                    -               -         -         -         -  18.758KB  17.470GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
12.5051s     896ns             (20 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17986]
12.5099s  9.7600us                    -               -         -         -         -  93.789KB  9.1644GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5117s  2.8480us                    -               -         -         -         -  28.137KB  9.4218GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5125s  25.792us             (76 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17992]
12.5127s  1.2160us                    -               -         -         -         -  1.2500KB  0.9803GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5163s  1.1840us                    -               -         -         -         -      384B  309.30MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5169s     960ns              (3 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17998]
12.5169s  1.0880us                    -               -         -         -         -  4.8828KB  4.2800GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
12.5170s  1.6960us                    -               -         -         -         -  4.8828KB  2.7456GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5171s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5171s  1.7280us                    -               -         -         -         -  4.8828KB  2.6948GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5171s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5172s  2.1440us                    -               -         -         -         -  18.758KB  8.3437GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5173s  3.1040us                    -               -         -         -         -  18.758KB  5.7632GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5173s  1.1520us                    -               -         -         -         -  18.758KB  15.529GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
12.5200s  2.1440us                    -               -         -         -         -  4.8828KB  2.1719GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5200s  1.9200us                    -               -         -         -         -  4.8828KB  2.4253GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5200s  1.2160us                    -               -         -         -         -  4.8828KB  3.8295GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5201s     832ns             (20 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18181]
12.5204s  23.200us             (20 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [18183]
12.5247s  1.1200us              (3 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [18185]
12.5248s  1.1200us                    -               -         -         -         -  4.8828KB  4.1577GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
12.5249s  2.0800us                    -               -         -         -         -  4.8828KB  2.2388GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5249s  1.8240us                    -               -         -         -         -  4.8828KB  2.5530GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5250s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5250s  1.8880us                    -               -         -         -         -  4.8828KB  2.4664GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5250s  1.2160us                    -               -         -         -         -  4.8828KB  3.8295GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5252s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5252s  1.7280us                    -               -         -         -         -  1.3203KB  746.16MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5253s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5253s  1.7280us                    -               -         -         -         -  1.3203KB  746.16MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5253s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5253s  1.1840us              (2 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [18414]
12.5253s     992ns                    -               -         -         -         -  4.8828KB  4.6942GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
12.5285s     864ns              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18421]
12.5305s  2.6560us                    -               -         -         -         -  24.414KB  8.7662GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5310s  1.1840us                    -               -         -         -         -  7.3242KB  5.8994GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5317s  12.928us             (20 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [18427]
12.5320s  1.2160us                    -               -         -         -         -      640B  501.93MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5352s  1.2160us                    -               -         -         -         -      192B  150.58MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5357s  1.2480us              (2 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18433]
12.5358s  10.368us                    -               -         -         -         -  1.3203KB  124.36MB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
12.5358s  1.5680us                    -               -         -         -         -  1.3203KB  822.30MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5359s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5359s  1.6000us                    -               -         -         -         -  1.3203KB  805.85MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5360s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5361s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5361s  1.7920us                    -               -         -         -         -  4.8828KB  2.5986GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5361s     960ns                    -               -         -         -         -  4.8828KB  4.8506GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
12.5388s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5388s  1.5680us                    -               -         -         -         -  1.3203KB  822.30MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5388s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5389s     864ns              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18616]
12.5391s  19.584us              (6 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [18618]
12.5435s  1.1840us              (2 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [18620]
12.5435s  1.0880us                    -               -         -         -         -  1.3203KB  1.1573GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
12.5437s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5437s  1.5680us                    -               -         -         -         -  1.3203KB  822.30MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5438s  1.1840us                    -               -         -         -         -  1.3203KB  1.0635GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5438s  1.7280us                    -               -         -         -         -  1.3203KB  746.16MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5438s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5439s  1.2160us                    -               -         -         -         -      392B  307.43MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5439s  1.5680us                    -               -         -         -         -      392B  238.42MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5440s  1.2160us                    -               -         -         -         -      392B  307.43MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5440s  1.7280us                    -               -         -         -         -      392B  216.34MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5441s  1.1840us                    -               -         -         -         -      392B  315.74MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
