==19757== NVPROF is profiling process 19757, command: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 6 5 5
==19757== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 6 5 5
==19757== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
17.3407s  2.0480us                    -               -         -         -         -  7.5078KB  3.4961GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3407s  1.9520us                    -               -         -         -         -  7.5078KB  3.6680GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3407s  1.1840us                    -               -         -         -         -  7.5078KB  6.0473GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.3414s  1.2160us                    -               -         -         -         -  2.0000KB  1.5685GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3414s  1.7280us                    -               -         -         -         -  2.0000KB  1.1038GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3445s  1.2160us                    -               -         -         -         -  2.0000KB  1.5685GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3445s  1.9200us                    -               -         -         -         -  2.0000KB  0.9934GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3446s  1.1840us                    -               -         -         -         -  2.0000KB  1.6109GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.3451s     832ns              (8 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15374]
17.3545s  1.2160us                    -               -         -         -         -  1.9531KB  1.5318GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.3546s  1.2160us                    -               -         -         -         -      600B  470.56MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.3547s  1.1840us                    -               -         -         -         -  4.0000KB  3.2219GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3547s  1.9520us                    -               -         -         -         -  4.0000KB  1.9543GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3548s  1.2160us                    -               -         -         -         -  4.0000KB  3.1371GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3548s  1.9520us                    -               -         -         -         -  4.0000KB  1.9543GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3549s  1.1840us                    -               -         -         -         -  4.0000KB  3.2219GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.3550s  1.1840us                    -               -         -         -         -      576B  463.95MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3550s  1.6960us                    -               -         -         -         -      576B  323.89MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3551s  1.2160us                    -               -         -         -         -      576B  451.74MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3551s  1.5680us                    -               -         -         -         -      576B  350.33MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3551s  1.2160us                    -               -         -         -         -      576B  451.74MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.3558s  2.6880us              (2 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [15636]
17.3560s  3.5200us                    -               -         -         -         -  40.000KB  10.837GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.3561s  1.2480us                    -               -         -         -         -  12.000KB  9.1699GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.3569s  18.944us              (8 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15642]
17.3596s  1.2160us                    -               -         -         -         -  2.0000KB  1.5685GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3596s  1.6000us                    -               -         -         -         -  2.0000KB  1.1921GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3597s  1.2160us                    -               -         -         -         -  2.0000KB  1.5685GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.3597s     800ns              (8 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15705]
17.3600s  18.880us              (8 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15707]
17.3613s  1.2160us                    -               -         -         -         -  2.0000KB  1.5685GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3613s  1.9200us                    -               -         -         -         -  2.0000KB  0.9934GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3613s  1.2160us                    -               -         -         -         -  2.0000KB  1.5685GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.3650s  63.328us                    -               -         -         -         -  7.0459MB  108.65GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3650s  573.89us                    -               -         -         -         -  7.0459MB  11.990GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3687s  61.665us                    -               -         -         -         -  7.0459MB  111.58GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3688s  564.29us                    -               -         -         -         -  7.0459MB  12.194GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3696s  573.67us                    -               -         -         -         -  7.0459MB  11.994GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.3704s  14.080us                    -               -         -         -         -  1.7651MB  122.43GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3704s  143.58us                    -               -         -         -         -  1.7651MB  12.005GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3716s  13.921us                    -               -         -         -         -  1.7651MB  123.83GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3716s  143.52us                    -               -         -         -         -  1.7651MB  12.011GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3719s  142.59us                    -               -         -         -         -  1.7651MB  12.089GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.3720s  61.088us           (1804 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [16958]
17.3721s  136.96us                    -               -         -         -         -  7.0459MB  50.239GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
17.3754s  18.752us           (7231 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16965]
17.3874s  150.69us                    -               -         -         -         -  14.092MB  91.325GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3875s  2.2545ms                    -               -         -         -         -  14.092MB  6.1041GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3939s  124.58us                    -               -         -         -         -  14.092MB  110.47GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.3940s  1.1251ms                    -               -         -         -         -  14.092MB  12.231GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.3981s  1.2393ms                    -               -         -         -         -  14.092MB  11.105GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.4001s  700.55us           (6400 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [17076]
19.5762s  3.5829ms                    -               -         -         -         -  35.230MB  9.6022GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.3793s  1.0539ms                    -               -         -         -         -  10.569MB  9.7937GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.8332s  7.2794ms          (28861 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17090]
20.8405s  2.9440us                    -               -         -         -         -  25.000KB  8.0985GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.8456s  1.1840us                    -               -         -         -         -  7.5000KB  6.0410GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.9127s  1.4080us             (60 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17104]
20.9129s  36.929us                    -               -         -         -         -  1.7651MB  46.678GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.9138s  143.97us                    -               -         -         -         -  1.7651MB  11.973GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.9152s  14.176us                    -               -         -         -         -  1.7651MB  121.60GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.9152s  143.68us                    -               -         -         -         -  1.7651MB  11.997GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.9155s  13.728us                    -               -         -         -         -  1.7651MB  125.57GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.9170s  64.001us                    -               -         -         -         -  7.0459MB  107.51GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.9171s  564.03us                    -               -         -         -         -  7.0459MB  12.199GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.9189s  132.32us                    -               -         -         -         -  7.0459MB  52.001GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.9232s  16.960us                    -               -         -         -         -  1.7651MB  101.64GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.9232s  143.65us                    -               -         -         -         -  1.7651MB  12.000GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.9238s  142.56us                    -               -         -         -         -  1.7651MB  12.091GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.9240s  19.073us           (7231 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17287]
20.9908s  2.6237ms           (7231 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17297]
21.0619s  1.6000us             (60 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [17307]
21.0622s  36.512us                    -               -         -         -         -  1.7651MB  47.211GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
21.0631s  17.216us                    -               -         -         -         -  1.7651MB  100.13GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
21.0631s  143.62us                    -               -         -         -         -  1.7651MB  12.003GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
21.0641s  14.048us                    -               -         -         -         -  1.7651MB  122.71GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
21.0641s  143.55us                    -               -         -         -         -  1.7651MB  12.008GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
21.0644s  142.69us                    -               -         -         -         -  1.7651MB  12.081GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
21.0652s  3.1040us                    -               -         -         -         -  453.76KB  139.41GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
21.0652s  37.024us                    -               -         -         -         -  453.76KB  11.688GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
21.0654s  3.0400us                    -               -         -         -         -  453.76KB  142.35GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
21.0654s  37.056us                    -               -         -         -         -  453.76KB  11.678GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
21.0655s  37.664us                    -               -         -         -         -  453.76KB  11.489GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
21.0656s  16.224us            (452 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [17536]
21.0656s  37.376us                    -               -         -         -         -  1.7651MB  46.120GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
21.0693s  5.7600us           (1816 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17543]
21.6073s  853.83us                    -               -         -         -         -  8.8257MB  10.094GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
21.8034s  237.31us                    -               -         -         -         -  2.6477MB  10.896GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
21.8700s  1.8350ms           (7231 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17557]
21.8718s  1.4720us                    -               -         -         -         -  12.500KB  8.0985GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
21.8765s  1.2160us                    -               -         -         -         -  3.7500KB  2.9410GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
21.8772s  1.5040us             (30 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17563]
21.8772s  9.0880us                    -               -         -         -         -  453.76KB  47.616GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
21.8777s  38.880us                    -               -         -         -         -  453.76KB  11.130GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
21.8781s  2.9440us                    -               -         -         -         -  453.76KB  146.99GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
21.8781s  37.057us                    -               -         -         -         -  453.76KB  11.678GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
21.8782s  2.5920us                    -               -         -         -         -  453.76KB  166.95GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
21.8789s  16.128us                    -               -         -         -         -  1.7651MB  106.88GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
21.8790s  143.74us                    -               -         -         -         -  1.7651MB  11.992GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
21.8794s  33.408us                    -               -         -         -         -  1.7651MB  51.598GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
21.8824s  4.8960us                    -               -         -         -         -  453.76KB  88.386GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
21.8824s  37.088us                    -               -         -         -         -  453.76KB  11.668GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
21.8825s  37.696us                    -               -         -         -         -  453.76KB  11.480GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
21.8827s  5.5680us           (1816 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17746]
21.8830s  692.96us           (1816 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17748]
21.8881s  1.6640us             (30 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [17750]
21.8881s  7.5520us                    -               -         -         -         -  453.76KB  57.301GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
21.8889s  4.0320us                    -               -         -         -         -  453.76KB  107.33GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
21.8889s  37.248us                    -               -         -         -         -  453.76KB  11.618GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
21.8892s  3.0080us                    -               -         -         -         -  453.76KB  143.86GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
21.8892s  37.057us                    -               -         -         -         -  453.76KB  11.678GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
21.8893s  37.632us                    -               -         -         -         -  453.76KB  11.499GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
21.8895s  2.1120us                    -               -         -         -         -  114.38KB  51.650GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
21.8895s  11.809us                    -               -         -         -         -  114.38KB  9.2374GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
21.8896s  2.1440us                    -               -         -         -         -  114.38KB  50.879GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
21.8896s  10.656us                    -               -         -         -         -  114.38KB  10.237GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
21.8897s  11.328us                    -               -         -         -         -  114.38KB  9.6296GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
21.8897s  2.5920us            (114 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [17979]
21.8898s  4.7680us                    -               -         -         -         -  453.76KB  90.759GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
21.8926s  2.1440us            (458 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17986]
22.0255s  190.11us                    -               -         -         -         -  2.2156MB  11.381GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
22.0746s  55.616us                    -               -         -         -         -  680.64KB  11.671GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
22.0757s  470.02us           (1816 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17992]
22.0762s  1.2160us                    -               -         -         -         -  6.2500KB  4.9017GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
22.0800s  1.1840us                    -               -         -         -         -  1.8750KB  1.5103GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
22.0806s  1.5040us             (15 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17998]
22.0806s  3.0400us                    -               -         -         -         -  114.38KB  35.883GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
22.0807s  10.688us                    -               -         -         -         -  114.38KB  10.206GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.0809s  1.9840us                    -               -         -         -         -  114.38KB  54.982GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.0809s  10.688us                    -               -         -         -         -  114.38KB  10.206GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.0809s  2.1440us                    -               -         -         -         -  114.38KB  50.879GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.0810s  3.2960us                    -               -         -         -         -  453.76KB  131.29GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.0810s  37.088us                    -               -         -         -         -  453.76KB  11.668GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.0812s  6.3360us                    -               -         -         -         -  453.76KB  68.298GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
22.0840s  2.1120us                    -               -         -         -         -  114.38KB  51.650GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.0840s  10.816us                    -               -         -         -         -  114.38KB  10.085GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.0840s  11.360us                    -               -         -         -         -  114.38KB  9.6025GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
22.0841s  2.1120us            (458 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18181]
22.0844s  214.24us            (458 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [18183]
22.0891s  1.6640us             (15 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [18185]
22.0891s  2.6560us                    -               -         -         -         -  114.38KB  41.071GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
22.0893s  2.0800us                    -               -         -         -         -  114.38KB  52.444GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.0893s  10.688us                    -               -         -         -         -  114.38KB  10.206GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.0894s  2.1120us                    -               -         -         -         -  114.38KB  51.650GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.0894s  11.808us                    -               -         -         -         -  114.38KB  9.2381GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.0895s  11.360us                    -               -         -         -         -  114.38KB  9.6025GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
22.0896s  2.1120us                    -               -         -         -         -  29.070KB  13.127GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.0896s  4.0320us                    -               -         -         -         -  29.070KB  6.8759GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.0898s  2.1440us                    -               -         -         -         -  29.070KB  12.931GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.0898s  4.0640us                    -               -         -         -         -  29.070KB  6.8218GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.0898s  4.7360us                    -               -         -         -         -  29.070KB  5.8538GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
22.0898s  1.4720us             (29 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [18414]
22.0899s  1.6960us                    -               -         -         -         -  114.38KB  64.318GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
22.0925s  1.4080us            (117 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18421]
22.1262s  47.360us                    -               -         -         -         -  571.91KB  11.516GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
22.1380s  15.744us                    -               -         -         -         -  171.57KB  10.393GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
22.1389s  123.84us            (458 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [18427]
22.1392s  1.1840us                    -               -         -         -         -  3.1250KB  2.5171GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
22.1426s  1.2160us                    -               -         -         -         -      960B  752.90MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
22.1432s  1.3120us              (8 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18433]
22.1432s  1.6000us                    -               -         -         -         -  29.070KB  17.327GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
22.1433s  4.0320us                    -               -         -         -         -  29.070KB  6.8759GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.1434s  2.0480us                    -               -         -         -         -  29.070KB  13.537GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.1434s  4.0320us                    -               -         -         -         -  29.070KB  6.8759GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.1435s  2.0800us                    -               -         -         -         -  29.070KB  13.329GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.1436s  2.1120us                    -               -         -         -         -  114.38KB  51.650GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.1436s  10.816us                    -               -         -         -         -  114.38KB  10.085GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.1437s  2.4000us                    -               -         -         -         -  114.38KB  45.452GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
22.1464s  2.1120us                    -               -         -         -         -  29.070KB  13.127GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.1464s  4.0320us                    -               -         -         -         -  29.070KB  6.8759GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.1464s  4.7360us                    -               -         -         -         -  29.070KB  5.8538GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
22.1465s  1.3440us            (117 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18616]
22.1468s  66.049us            (117 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [18618]
22.1511s  1.6960us              (8 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [18620]
22.1512s  1.2480us                    -               -         -         -         -  29.070KB  22.214GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
22.1513s  1.9840us                    -               -         -         -         -  29.070KB  13.974GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.1513s  4.0320us                    -               -         -         -         -  29.070KB  6.8759GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.1515s  2.1120us                    -               -         -         -         -  29.070KB  13.127GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.1515s  4.0320us                    -               -         -         -         -  29.070KB  6.8759GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.1515s  4.7360us                    -               -         -         -         -  29.070KB  5.8538GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
22.1516s  2.1440us                    -               -         -         -         -  7.5078KB  3.3396GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.1516s  2.2080us                    -               -         -         -         -  7.5078KB  3.2428GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.1517s  2.1120us                    -               -         -         -         -  7.5078KB  3.3902GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
22.1517s  1.9520us                    -               -         -         -         -  7.5078KB  3.6680GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
22.1518s  1.1840us                    -               -         -         -         -  7.5078KB  6.0473GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
