==18462== NVPROF is profiling process 18462, command: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 4 7 7
==18462== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 4 7 7
==18462== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
8.13030s  2.1440us                    -               -         -         -         -  56.445KB  25.107GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13030s  6.1440us                    -               -         -         -         -  56.445KB  8.7615GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.13042s  2.1440us                    -               -         -         -         -  223.13KB  99.252GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13043s  19.072us                    -               -         -         -         -  223.13KB  11.158GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.13048s  2.1440us                    -               -         -         -         -  223.13KB  99.252GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13055s  2.1120us                    -               -         -         -         -  223.13KB  100.76GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13056s  19.104us                    -               -         -         -         -  223.13KB  11.139GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.13060s  2.1120us                    -               -         -         -         -  223.13KB  100.76GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13429s  2.1760us                    -               -         -         -         -  223.13KB  97.792GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13430s  19.136us                    -               -         -         -         -  223.13KB  11.120GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.13439s  19.296us                    -               -         -         -         -  223.13KB  11.028GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.13507s  2.1760us                    -               -         -         -         -  223.13KB  97.792GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13508s  19.136us                    -               -         -         -         -  223.13KB  11.120GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.13518s  19.744us                    -               -         -         -         -  223.13KB  10.778GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.13580s  4.9600us                    -               -         -         -         -  223.13KB  42.902GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.13595s  2.1120us                    -               -         -         -         -  223.13KB  100.76GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13596s  19.136us                    -               -         -         -         -  223.13KB  11.120GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.13608s  2.1120us                    -               -         -         -         -  223.13KB  100.76GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13608s  19.072us                    -               -         -         -         -  223.13KB  11.158GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.13639s  8.4800us                    -               -         -         -         -  887.26KB  99.782GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13640s  71.040us                    -               -         -         -         -  887.26KB  11.911GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.13709s  7.9360us                    -               -         -         -         -  887.26KB  106.62GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13710s  70.720us                    -               -         -         -         -  887.26KB  11.965GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.13801s  7.1040us                    -               -         -         -         -  887.26KB  119.11GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13802s  70.752us                    -               -         -         -         -  887.26KB  11.959GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.13831s  7.5520us                    -               -         -         -         -  887.26KB  112.04GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13832s  70.720us                    -               -         -         -         -  887.26KB  11.965GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.13856s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13857s  1.9520us                    -               -         -         -         -  3.7813KB  1.8474GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.13859s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13867s  1.4080us                    -               -         -         -         -  3.7813KB  2.5611GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13868s  1.9520us                    -               -         -         -         -  3.7813KB  1.8474GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.13870s  1.1840us                    -               -         -         -         -  3.7813KB  3.0457GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.14269s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.14270s  1.6640us                    -               -         -         -         -  3.7813KB  2.1671GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.14274s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.14288s  1.1840us                    -               -         -         -         -  3.7813KB  3.0457GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.14289s  1.9520us                    -               -         -         -         -  3.7813KB  1.8474GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.14292s  1.1840us                    -               -         -         -         -  3.7813KB  3.0457GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.14352s  1.4400us                    -               -         -         -         -  3.7813KB  2.5042GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.14363s  7.4880us                    -               -         -         -         -  887.26KB  113.00GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.14365s  7.5200us                    -               -         -         -         -  887.26KB  112.52GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.14366s  17.504us                    -               -         -         -         -  887.26KB  48.341GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.14368s  17.376us                    -               -         -         -         -  887.26KB  48.697GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.14371s  25.568us            (296 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [17375]
8.14374s  17.280us                    -               -         -         -         -  887.26KB  48.967GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.14684s  1.9200us             (42 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17379]
8.14968s  9.8880us           (3550 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17381]
8.21509s  222.47us            (784 1 1)        (32 1 1)        66        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_form0_cell_integral_otherwise [17391]
8.21893s  1.6960us             (42 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17393]
8.21926s  7.9360us                    -               -         -         -         -  887.26KB  106.62GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.21927s  70.784us                    -               -         -         -         -  887.26KB  11.954GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.21948s  16.576us                    -               -         -         -         -  887.26KB  51.047GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.28854s  2.0800us             (42 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_copy [17464]
8.28869s  16.320us                    -               -         -         -         -  887.26KB  51.848GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.28875s  15.104us            (296 1 1)       (384 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void scal_kernel_val<double, double>(cublasScalParamsVal<double, double>) [17473]
8.28876s  24.897us            (296 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [17476]
8.28880s  17.216us                    -               -         -         -         -  887.26KB  49.149GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.28894s  3.5200us            (893 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17480]
8.28944s  907.65us           (3550 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17482]
8.29035s  1.5680us             (21 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17484]
8.29035s  4.5120us                    -               -         -         -         -  223.13KB  47.162GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.29036s  1.9840us                    -               -         -         -         -  223.13KB  107.26GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.29051s  2.9440us                    -               -         -         -         -  223.13KB  72.281GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.29053s  3.0400us                    -               -         -         -         -  223.13KB  69.999GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.29054s  3.4560us             (75 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [17506]
8.29058s  2.5600us                    -               -         -         -         -  223.13KB  83.123GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.29422s  1.3760us             (21 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17510]
8.29693s  3.3280us            (893 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17512]
8.36417s  61.505us            (196 1 1)        (32 1 1)        66        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_form0_cell_integral_otherwise [17522]
8.36810s  1.5040us             (21 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17524]
8.36842s  2.0160us                    -               -         -         -         -  223.13KB  105.55GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.36843s  19.104us                    -               -         -         -         -  223.13KB  11.139GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.36852s  3.9360us                    -               -         -         -         -  223.13KB  54.064GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.44045s  1.3120us             (21 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_copy [17595]
8.44060s  3.1040us                    -               -         -         -         -  223.13KB  68.555GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.44066s  3.0400us             (75 1 1)       (384 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void scal_kernel_val<double, double>(cublasScalParamsVal<double, double>) [17604]
8.44067s  4.2240us             (75 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [17607]
8.44072s  2.5600us                    -               -         -         -         -  223.13KB  83.123GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.44086s  1.5680us            (226 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17611]
8.44138s  234.24us            (893 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17613]
8.44161s  1.8560us             (11 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17615]
8.44162s  1.7920us                    -               -         -         -         -  56.445KB  30.039GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.44162s  2.0160us                    -               -         -         -         -  56.445KB  26.702GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.44179s  1.4080us                    -               -         -         -         -  56.445KB  38.232GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.44180s  1.3440us                    -               -         -         -         -  56.445KB  40.052GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.44182s  1.7920us             (19 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [17637]
8.44186s  1.2160us                    -               -         -         -         -  56.445KB  44.268GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.44550s     960ns             (11 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17641]
8.44833s  1.5680us            (226 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17643]
8.44896s  21.664us             (49 1 1)        (32 1 1)        66        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_form0_cell_integral_otherwise [17645]
8.45180s     992ns             (11 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17647]
8.45201s  2.0480us                    -               -         -         -         -  56.445KB  26.284GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.45202s  6.1760us                    -               -         -         -         -  56.445KB  8.7161GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.45208s  1.2800us                    -               -         -         -         -  56.445KB  42.055GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.45583s  1.3120us             (11 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_copy [17710]
8.45588s  1.1840us                    -               -         -         -         -  56.445KB  45.465GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.45591s  1.8240us             (19 1 1)       (384 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void scal_kernel_val<double, double>(cublasScalParamsVal<double, double>) [17719]
8.45592s  1.9520us             (19 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [17722]
8.45595s  1.2160us                    -               -         -         -         -  56.445KB  44.268GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.45601s  1.0880us             (58 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17726]
8.45634s  65.697us            (226 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17728]
8.45641s  1.3440us              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17730]
8.45643s  1.1200us                    -               -         -         -         -  14.445KB  12.300GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.45646s  1.9840us                    -               -         -         -         -  14.445KB  6.9436GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.45657s  1.3440us                    -               -         -         -         -  14.445KB  10.250GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.45658s  1.3120us                    -               -         -         -         -  14.445KB  10.500GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.45660s  1.6000us              (5 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [17752]
8.45663s     992ns                    -               -         -         -         -  14.445KB  13.887GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.45945s     992ns              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17756]
8.46223s     896ns             (58 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17758]
8.46284s  8.4800us             (13 1 1)        (32 1 1)        66        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_form0_cell_integral_otherwise [17760]
8.46564s     992ns              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17762]
8.46584s  2.1120us                    -               -         -         -         -  14.445KB  6.5228GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.46587s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.46590s  1.0240us                    -               -         -         -         -  14.445KB  13.453GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.46924s  1.1840us              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_copy [17825]
8.46928s     992ns                    -               -         -         -         -  14.445KB  13.887GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.46930s  1.6960us              (5 1 1)       (384 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void scal_kernel_val<double, double>(cublasScalParamsVal<double, double>) [17834]
8.46931s  1.4400us              (5 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [17837]
8.46934s  1.0560us                    -               -         -         -         -  14.445KB  13.046GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.46939s     800ns             (16 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17841]
8.46965s  22.560us             (58 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17843]
8.46970s  1.1520us              (3 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17845]
8.46972s     960ns                    -               -         -         -         -  3.7813KB  3.7563GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.46974s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.46989s  1.1840us                    -               -         -         -         -  3.7813KB  3.0457GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.46990s     960ns                    -               -         -         -         -  3.7813KB  3.7563GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.46992s  1.1840us                    -               -         -         -         -  1.0078KB  831.24MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.46993s  31.041us            (128 1 1)       (128 1 1)        32  1.0000KB        0B         -           -           -           -  GeForce GTX 165         2        15  void nrm2_kernel<double, double, double, int=0, int=0, int=128>(cublasNrm2Params<double, double>) [17870]
8.46996s  17.984us              (1 1 1)       (128 1 1)        32  1.0000KB        0B         -           -           -           -  GeForce GTX 165         2        15  void nrm2_kernel<double, double, double, int=0, int=0, int=128>(cublasNrm2Params<double, double>) [17873]
8.46999s  1.6960us                    -               -         -         -         -        8B  4.4985MB/s      Device    Pageable  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.47003s  1.0240us                    -               -         -         -         -  3.7813KB  3.5216GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.88931s  2.0480us             (58 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17880]
8.88932s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.88936s  1.8240us                    -               -         -         -         -  3.7813KB  1.9770GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.88939s  5.1200us                    -               -         -         -         -  28.891KB  5.3813GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.88942s  2.0800us                    -               -         -         -         -  1.0000KB  469.50MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.88952s  1.2800us                    -               -         -         -         -  14.445KB  10.763GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.88955s  1.1840us                    -               -         -         -         -  3.7813KB  3.0457GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.88958s  4.7040us                    -               -         -         -         -  28.891KB  5.8572GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.88961s  1.2160us                    -               -         -         -         -  1.0000KB  803.09MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.95629s  20.256us             (58 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_prolong [17898]
8.96007s  1.4720us              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17900]
8.96015s  1.9840us              (5 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [17908]
8.96024s  1.2800us                    -               -         -         -         -  14.445KB  10.763GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.96034s  1.0240us              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17912]
8.96038s  1.0880us             (58 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17914]
8.96046s  8.9610us             (13 1 1)        (32 1 1)        66        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_form0_cell_integral_otherwise [17916]
8.96051s     960ns              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17918]
8.96054s  1.0560us                    -               -         -         -         -  14.445KB  13.046GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.96071s  1.2800us              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_copy [17921]
8.96075s  1.0240us                    -               -         -         -         -  14.445KB  13.453GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.96078s  1.6320us              (5 1 1)       (384 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void scal_kernel_val<double, double>(cublasScalParamsVal<double, double>) [17930]
8.96078s  1.7920us              (5 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [17933]
8.96080s     992ns                    -               -         -         -         -  14.445KB  13.887GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.96081s  1.4080us              (5 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [17943]
8.96085s  1.0560us                    -               -         -         -         -  14.445KB  13.046GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.96379s  1.2480us            (226 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17947]
8.96384s  6.1760us                    -               -         -         -         -  56.445KB  8.7161GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.96388s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.96391s  11.680us                    -               -         -         -         -  112.89KB  9.2175GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.96394s  1.9200us                    -               -         -         -         -  3.5156KB  1.7462GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.96404s  6.8480us                    -               -         -         -         -  56.445KB  7.8608GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.96407s  1.3760us                    -               -         -         -         -  14.445KB  10.012GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.96409s  11.456us                    -               -         -         -         -  112.89KB  9.3978GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.96413s  1.1840us                    -               -         -         -         -  3.5156KB  2.8317GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.96477s  69.280us            (226 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_prolong [17957]
8.96750s  1.3760us             (11 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17959]
8.96755s  1.8880us             (19 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [17967]
8.96759s  1.2160us                    -               -         -         -         -  56.445KB  44.268GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.96764s  1.0240us             (11 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17971]
8.96767s  1.2480us            (226 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17973]
8.96772s  21.664us             (49 1 1)        (32 1 1)        66        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_form0_cell_integral_otherwise [17975]
8.96776s     992ns             (11 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17977]
8.96779s  1.2160us                    -               -         -         -         -  56.445KB  44.268GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.96790s  1.6000us             (11 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_copy [17980]
8.96794s  1.1840us                    -               -         -         -         -  56.445KB  45.465GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.96796s  1.8240us             (19 1 1)       (384 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void scal_kernel_val<double, double>(cublasScalParamsVal<double, double>) [17989]
8.96797s  1.9840us             (19 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [17992]
8.96798s  1.2480us                    -               -         -         -         -  56.445KB  43.133GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.96800s  1.7920us             (19 1 1)       (384 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void axpy_kernel_val<double, double>(cublasAxpyParamsVal<double, double, double>) [18002]
8.96802s  1.2800us                    -               -         -         -         -  56.445KB  42.055GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.97084s  3.0080us            (893 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18006]
8.97088s  19.200us                    -               -         -         -         -  223.13KB  11.083GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
