==20402== NVPROF is profiling process 20402, command: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 9 1 1
==20402== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 9 1 1
==20402== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
53.5785s  2.1440us                    -               -         -         -         -  18.758KB  8.3437GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5785s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5786s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5786s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5786s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5787s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5787s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5788s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5788s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5789s  2.1440us                    -               -         -         -         -  73.508KB  32.697GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5789s  7.5200us                    -               -         -         -         -  73.508KB  9.3221GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5790s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5790s  2.1440us                    -               -         -         -         -  73.508KB  32.697GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5790s  7.4880us                    -               -         -         -         -  73.508KB  9.3620GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5791s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5791s  7.4880us                    -               -         -         -         -  73.508KB  9.3620GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5792s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5792s  7.4880us                    -               -         -         -         -  73.508KB  9.3620GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5793s  2.1120us                    -               -         -         -         -  291.01KB  131.40GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5793s  24.416us                    -               -         -         -         -  291.01KB  11.367GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5794s  2.1120us                    -               -         -         -         -  291.01KB  131.40GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5795s  2.1440us                    -               -         -         -         -  291.01KB  129.44GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5795s  24.384us                    -               -         -         -         -  291.01KB  11.382GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5796s  2.1440us                    -               -         -         -         -  291.01KB  129.44GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5796s  24.512us                    -               -         -         -         -  291.01KB  11.322GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5797s  2.1760us                    -               -         -         -         -  291.01KB  127.54GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5797s  24.416us                    -               -         -         -         -  291.01KB  11.367GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5804s  10.944us                    -               -         -         -         -  1.1309MB  100.91GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5805s  92.384us                    -               -         -         -         -  1.1309MB  11.954GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5806s  35.809us                    -               -         -         -         -  1.1309MB  30.840GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5813s  11.008us                    -               -         -         -         -  1.1309MB  100.32GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5813s  92.225us                    -               -         -         -         -  1.1309MB  11.975GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5820s  9.8560us                    -               -         -         -         -  1.1309MB  112.05GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5820s  93.377us                    -               -         -         -         -  1.1309MB  11.827GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5828s  9.6640us                    -               -         -         -         -  1.1309MB  114.28GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5828s  93.025us                    -               -         -         -         -  1.1309MB  11.872GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5840s  39.744us                    -               -         -         -         -  4.5117MB  110.86GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5841s  362.27us                    -               -         -         -         -  4.5117MB  12.162GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5846s  38.208us                    -               -         -         -         -  4.5117MB  115.32GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5856s  41.504us                    -               -         -         -         -  4.5117MB  106.16GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5857s  399.49us                    -               -         -         -         -  4.5117MB  11.029GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5872s  38.816us                    -               -         -         -         -  4.5117MB  113.51GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5873s  362.34us                    -               -         -         -         -  4.5117MB  12.160GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5889s  38.592us                    -               -         -         -         -  4.5117MB  114.17GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5890s  362.53us                    -               -         -         -         -  4.5117MB  12.153GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5932s  159.97us                    -               -         -         -         -  18.023MB  110.03GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5934s  1.4396ms                    -               -         -         -         -  18.023MB  12.227GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.5992s  159.81us                    -               -         -         -         -  18.023MB  110.14GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.5994s  1.4382ms                    -               -         -         -         -  18.023MB  12.238GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6066s  159.81us                    -               -         -         -         -  18.023MB  110.14GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6068s  1.4373ms                    -               -         -         -         -  18.023MB  12.246GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6110s  1.5360us                    -               -         -         -         -      392B  243.39MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6110s  2.0800us                    -               -         -         -         -      392B  179.73MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6110s  1.2160us                    -               -         -         -         -      392B  307.43MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6111s  1.2160us                    -               -         -         -         -      392B  307.43MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6111s  1.6960us                    -               -         -         -         -      392B  220.42MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6111s  1.2160us                    -               -         -         -         -      392B  307.43MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6166s  1.1840us                    -               -         -         -         -      392B  315.74MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6166s  1.6960us                    -               -         -         -         -      392B  220.42MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6167s  1.2160us                    -               -         -         -         -      392B  307.43MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6168s  1.2160us                    -               -         -         -         -      392B  307.43MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6168s  1.7920us                    -               -         -         -         -      392B  208.62MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6169s  1.1840us                    -               -         -         -         -      392B  315.74MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6175s  2.3680us                    -               -         -         -         -      392B  157.87MB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
53.6176s  1.2160us                    -               -         -         -         -      392B  307.43MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6176s  1.7920us                    -               -         -         -         -      392B  208.62MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6177s  1.1840us                    -               -         -         -         -      392B  315.74MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6177s  1.6960us                    -               -         -         -         -      392B  220.42MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6178s  1.1840us                    -               -         -         -         -  1.3203KB  1.0635GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6178s  1.7280us                    -               -         -         -         -  1.3203KB  746.16MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6178s  1.1840us                    -               -         -         -         -  1.3203KB  1.0635GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6179s  1.1840us                    -               -         -         -         -  1.3203KB  1.0635GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6179s  1.0240us                    -               -         -         -         -  1.3203KB  1.2296GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6179s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6213s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6213s  1.6960us                    -               -         -         -         -  1.3203KB  760.24MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6214s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6215s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6215s  1.8240us                    -               -         -         -         -  1.3203KB  706.89MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6215s  1.1840us                    -               -         -         -         -  1.3203KB  1.0635GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6221s  2.0480us                    -               -         -         -         -  1.3203KB  629.57MB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
53.6222s  1.1840us                    -               -         -         -         -  1.3203KB  1.0635GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6222s  1.7290us                    -               -         -         -         -  1.3203KB  745.73MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6223s  1.1840us                    -               -         -         -         -  1.3203KB  1.0635GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6223s  1.8880us                    -               -         -         -         -  1.3203KB  682.93MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6224s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6224s  1.7280us                    -               -         -         -         -  4.8828KB  2.6948GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6225s  2.0800us                    -               -         -         -         -  4.8828KB  2.2388GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6225s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6226s  1.6960us                    -               -         -         -         -  4.8828KB  2.7456GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6226s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6261s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6261s  1.7280us                    -               -         -         -         -  4.8828KB  2.6948GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6261s  1.2160us                    -               -         -         -         -  4.8828KB  3.8295GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6266s  2.1440us                    -               -         -         -         -  4.8828KB  2.1719GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6266s  1.7280us                    -               -         -         -         -  4.8828KB  2.6948GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6269s  1.2160us                    -               -         -         -         -  4.8828KB  3.8295GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6275s  1.8240us                    -               -         -         -         -  4.8828KB  2.5530GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
53.6278s  2.1440us                    -               -         -         -         -  4.8828KB  2.1719GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6278s  1.7280us                    -               -         -         -         -  4.8828KB  2.6948GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6279s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6279s  1.7280us                    -               -         -         -         -  4.8828KB  2.6948GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6280s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6280s  3.2640us                    -               -         -         -         -  18.758KB  5.4807GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6280s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6281s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6281s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6281s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6318s  2.1440us                    -               -         -         -         -  18.758KB  8.3437GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6318s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6318s  2.3360us                    -               -         -         -         -  18.758KB  7.6579GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6319s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6320s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6320s  1.4720us                    -               -         -         -         -  18.758KB  12.153GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6325s  1.6960us                    -               -         -         -         -  18.758KB  10.548GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
53.6327s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6327s  3.2640us                    -               -         -         -         -  18.758KB  5.4807GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6328s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6328s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6329s  2.1440us                    -               -         -         -         -  73.508KB  32.697GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6329s  7.5200us                    -               -         -         -         -  73.508KB  9.3221GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6329s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6330s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6330s  7.4880us                    -               -         -         -         -  73.508KB  9.3620GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6331s  2.1440us                    -               -         -         -         -  73.508KB  32.697GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6365s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6365s  7.4880us                    -               -         -         -         -  73.508KB  9.3620GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6365s  8.1600us                    -               -         -         -         -  73.508KB  8.5910GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6367s  2.1760us                    -               -         -         -         -  73.508KB  32.216GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6367s  7.5200us                    -               -         -         -         -  73.508KB  9.3221GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6367s  8.1920us                    -               -         -         -         -  73.508KB  8.5574GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6373s  2.4320us                    -               -         -         -         -  73.508KB  28.825GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
53.6375s  2.1760us                    -               -         -         -         -  73.508KB  32.216GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6375s  7.5200us                    -               -         -         -         -  73.508KB  9.3221GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6376s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6376s  7.4240us                    -               -         -         -         -  73.508KB  9.4427GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6377s  2.1440us                    -               -         -         -         -  291.01KB  129.44GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6377s  24.384us                    -               -         -         -         -  291.01KB  11.382GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6377s  2.1760us                    -               -         -         -         -  291.01KB  127.54GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6378s  2.1440us                    -               -         -         -         -  291.01KB  129.44GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6378s  24.416us                    -               -         -         -         -  291.01KB  11.367GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6379s  2.1120us                    -               -         -         -         -  291.01KB  131.40GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6414s  2.1120us                    -               -         -         -         -  291.01KB  131.40GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6414s  24.512us                    -               -         -         -         -  291.01KB  11.322GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6415s  24.992us                    -               -         -         -         -  291.01KB  11.105GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6417s  2.1120us                    -               -         -         -         -  291.01KB  131.40GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6417s  24.385us                    -               -         -         -         -  291.01KB  11.381GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6418s  24.992us                    -               -         -         -         -  291.01KB  11.105GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6424s  5.9520us                    -               -         -         -         -  291.01KB  46.627GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
53.6426s  2.1120us                    -               -         -         -         -  291.01KB  131.40GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6426s  24.384us                    -               -         -         -         -  291.01KB  11.382GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6427s  2.1440us                    -               -         -         -         -  291.01KB  129.44GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6427s  24.448us                    -               -         -         -         -  291.01KB  11.352GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6435s  10.720us                    -               -         -         -         -  1.1309MB  103.02GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6435s  92.192us                    -               -         -         -         -  1.1309MB  11.979GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6436s  9.0250us                    -               -         -         -         -  1.1309MB  122.37GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6442s  10.880us                    -               -         -         -         -  1.1309MB  101.50GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6443s  92.192us                    -               -         -         -         -  1.1309MB  11.979GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6444s  9.2800us                    -               -         -         -         -  1.1309MB  119.00GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6487s  10.976us                    -               -         -         -         -  1.1309MB  100.62GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6487s  92.896us                    -               -         -         -         -  1.1309MB  11.888GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6491s  92.257us                    -               -         -         -         -  1.1309MB  11.970GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6500s  10.528us                    -               -         -         -         -  1.1309MB  104.90GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6500s  103.04us                    -               -         -         -         -  1.1309MB  10.718GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6503s  92.225us                    -               -         -         -         -  1.1309MB  11.975GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6510s  21.728us                    -               -         -         -         -  1.1309MB  50.827GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
53.6517s  11.168us                    -               -         -         -         -  1.1309MB  98.886GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6518s  92.225us                    -               -         -         -         -  1.1309MB  11.975GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6525s  9.7920us                    -               -         -         -         -  1.1309MB  112.78GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6525s  92.353us                    -               -         -         -         -  1.1309MB  11.958GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6537s  39.904us                    -               -         -         -         -  4.5117MB  110.41GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6537s  362.56us                    -               -         -         -         -  4.5117MB  12.152GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6543s  38.176us                    -               -         -         -         -  4.5117MB  115.41GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6553s  41.280us                    -               -         -         -         -  4.5117MB  106.73GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6553s  372.42us                    -               -         -         -         -  4.5117MB  11.831GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6558s  38.048us                    -               -         -         -         -  4.5117MB  115.80GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6605s  41.729us                    -               -         -         -         -  4.5117MB  105.59GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6605s  362.18us                    -               -         -         -         -  4.5117MB  12.165GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6618s  360.51us                    -               -         -         -         -  4.5117MB  12.221GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6633s  38.400us                    -               -         -         -         -  4.5117MB  114.74GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6633s  362.21us                    -               -         -         -         -  4.5117MB  12.164GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6646s  396.19us                    -               -         -         -         -  4.5117MB  11.121GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.6658s  84.641us                    -               -         -         -         -  4.5117MB  52.055GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
53.6669s  41.504us                    -               -         -         -         -  4.5117MB  106.16GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6669s  362.18us                    -               -         -         -         -  4.5117MB  12.165GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6685s  38.560us                    -               -         -         -         -  4.5117MB  114.26GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6686s  372.87us                    -               -         -         -         -  4.5117MB  11.817GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6726s  159.75us                    -               -         -         -         -  18.023MB  110.18GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6728s  1.4380ms                    -               -         -         -         -  18.023MB  12.240GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6785s  159.58us                    -               -         -         -         -  18.023MB  110.29GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6787s  1.4381ms                    -               -         -         -         -  18.023MB  12.239GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6860s  159.74us                    -               -         -         -         -  18.023MB  110.18GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6862s  1.4381ms                    -               -         -         -         -  18.023MB  12.239GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6919s  159.75us                    -               -         -         -         -  18.023MB  110.18GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6920s  1.4615ms                    -               -         -         -         -  18.023MB  12.043GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6961s  1.5360us                    -               -         -         -         -      128B  79.473MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.6961s  2.1440us                    -               -         -         -         -      128B  56.936MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.6962s  1.2160us                    -               -         -         -         -      128B  100.39MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
